feature,coef,impact
гас,7.3895168831886595,positive
хан,7.198941845724892,positive
аев,6.453390048461689,positive
дин,6.156225370123815,positive
иев,5.973297168059119,positive
мед,5.75091528472038,positive
 ом,5.712017181134866,positive
али,5.568632085578889,positive
ят ,5.538147417659203,positive
ае,5.5370875716612495,positive
ами,5.354471368227873,positive
асу,5.32029575072234,positive
еко,5.155863644047573,positive
ат ,5.095542935514581,positive
гад,5.049677387573986,positive
т ,4.972413527796231,positive
гом,4.822877220550231,positive
в з,4.750330481788968,positive
ьяс,4.7485930547990804,positive
зан,4.711916709438324,positive
сул,4.687010987076418,positive
оме,4.61267974131288,positive
дов,4.59333580166253,positive
ула,4.555102073034074,positive
ази,4.554729034151123,positive
ило,4.525517846410294,positive
ов,4.5138736972326985,positive
осм,4.460319712096889,positive
ият,4.456872461535862,positive
иб,4.451260249561516,positive
ших,4.398334732665727,positive
ва ,4.32168834333044,positive
ома,4.30568210801736,positive
аро,4.195624346440448,positive
ие,4.129423211556697,positive
идр,4.11941139968478,positive
аго,4.0186817397398915,positive
аб,4.015434827417777,positive
аг,4.012291002643336,positive
бду,3.9842153684947945,positive
лла,3.9767543969506605,positive
кер,3.957422680237074,positive
ом,3.942647264563716,positive
 за,3.930290422182376,positive
бег,3.921792042022673,positive
ака,3.883284462226358,positive
ирз,3.7461799415132373,positive
мус,3.7318376208290784,positive
шах,3.7297646902862738,positive
су,3.69094168419844,positive
маг,3.665732298652162,positive
бов,3.6543604185870544,positive
гю,3.624337969339235,positive
аж,3.6187023167274313,positive
гам,3.6155493671517824,positive
джи,3.591750089792884,positive
маз,3.5482690072558065,positive
 дж,3.5310534580873,positive
 ис,3.524373455017315,positive
му,3.481799704942865,positive
нап,3.4645278792191827,positive
ма,3.462383288879224,positive
рту,3.458061124019531,positive
из,3.443219936686709,positive
лам,3.4381540494704486,positive
амм,3.4330653498771233,positive
урб,3.422277594462692,positive
уев,3.416310091279491,positive
дур,3.404602836960452,positive
дж,3.404292967662166,positive
сен,3.398983675650021,positive
иял,3.386895934713386,positive
зва,3.386509610779043,positive
рсл,3.383740069520449,positive
дир,3.383054162090907,positive
утд,3.3720619457135723,positive
 им,3.3626678202505533,positive
нав,3.34720648662173,positive
алх,3.3386467628569556,positive
ажу,3.314722188232724,positive
юсу,3.3088354657584595,positive
каи,3.303791202516202,positive
бан,3.3015552654681897,positive
лик,3.301057161538915,positive
гюл,3.2824483601644436,positive
ру,3.28149516589332,positive
гит,3.2708223913814067,positive
изв,3.2686457697763744,positive
лие,3.2674243053450778,positive
уди,3.257810049424236,positive
маи,3.234378608539904,positive
уд,3.2107181138039187,positive
ад ,3.1846491378081208,positive
апи,3.1561792854976285,positive
ас,3.1455791094920476,positive
ано,3.144499961183992,positive
ере,3.1408174003299942,positive
а ш,3.1355627258778043,positive
в л,3.0985314169230946,positive
нар,3.094567797341743,positive
ати,3.077774047540841,positive
сае,3.075819262569219,positive
ам,3.0717275726257336,positive
диб,3.0631320127717907,positive
ьяе,3.054407905336797,positive
 ч,3.0517760996929173,positive
ап,3.046731139166411,positive
гус,3.0384886537782583,positive
риз,3.007925930382025,positive
 му,3.0026177418634967,positive
кур,2.999478432575361,positive
ова,2.997673542983245,positive
ейн,2.997373410956629,positive
хач,2.996477565479577,positive
зое,2.9878001472977136,positive
 ка,2.980966347036635,positive
уе,2.9565467045047757,positive
сир,2.9445916319822634,positive
хб,2.930061842145858,positive
пат,2.913525475924618,positive
яс,2.913389885764939,positive
сма,2.909422506657489,positive
 ку,2.9087197293155276,positive
ити,2.8845490251689254,positive
сак,2.8768718850067923,positive
 зу,2.874915484562301,positive
аи,2.8587970006791563,positive
ахб,2.819677969276893,positive
ада,2.8156347664838215,positive
хал,2.7976462096940913,positive
ад,2.7936405406005247,positive
в ,2.7928437327762072,positive
бек,2.79122628518026,positive
мис,2.7833949326567393,positive
аги,2.7700646477197237,positive
ало,2.7550355237012165,positive
бол,2.745239717006975,positive
ям ,2.7446582943179285,positive
аву,2.7350402866657535,positive
 на,2.7161331190722975,positive
хта,2.7095475073506963,positive
ибе,2.7047650478375527,positive
гир,2.7042576383131216,positive
йг,2.6786653996428256,positive
 ша,2.6760187791451924,positive
жаб,2.675934724317847,positive
рха,2.6713748311682433,positive
в г,2.6603196576804753,positive
гер,2.654528158295822,positive
гим,2.650138111163687,positive
ум,2.6426377214686783,positive
 гю,2.630631443750805,positive
ср,2.630089680490742,positive
мин,2.61316389288681,positive
а ж,2.607878604974702,positive
ум ,2.6061462899969627,positive
йно,2.5972616874244845,positive
аба,2.58698834848805,positive
ги,2.5819624607360443,positive
има,2.569721817797481,positive
усе,2.567454603047205,positive
лта,2.5669295953778843,positive
га,2.5578452717111517,positive
лае,2.556158145499644,positive
ке,2.5538452892719805,positive
ди,2.544445123989074,positive
хиз,2.54331560460214,positive
лей,2.542701959899189,positive
айг,2.535516803655428,positive
вуд,2.533737709285064,positive
лга,2.5303760845521244,positive
рба,2.5259460300560352,positive
асх,2.5129109155112266,positive
сли,2.5110448461830313,positive
дул,2.488074106894867,positive
саи,2.479377491132398,positive
джа,2.4597445128295456,positive
 ш,2.4590060638058824,positive
ейл,2.4495998641618857,positive
ул,2.436879739913415,positive
в н,2.4366615221955366,positive
хба,2.409432823175948,positive
аир,2.4077239798679355,positive
 ид,2.407672576278364,positive
жат,2.402508984558319,positive
йн,2.3850027103465745,positive
ме,2.3772822927726316,positive
фия,2.373345006223627,positive
хов,2.3716343757517118,positive
раг,2.370523361055216,positive
зух,2.3697124957137707,positive
фае,2.3623351783548823,positive
аса,2.3620752821593274,positive
мае,2.348522150538029,positive
ат,2.347877629553645,positive
 са,2.3444403076016664,positive
бий,2.329130451373152,positive
мза,2.3267223737136193,positive
бад,2.3266136641637956,positive
 ба,2.3239129147545845,positive
арс,2.3219254162522778,positive
еми,2.3209185602233764,positive
 ра,2.3195265215406877,positive
йша,2.315581006162699,positive
ач,2.3144005819289184,positive
бак,2.3114484449576183,positive
 ме,2.2985988309069523,positive
хме,2.289485492479322,positive
айш,2.285574767353338,positive
олт,2.281397955902858,positive
ута,2.2787591069518065,positive
ясо,2.275818171028942,positive
идо,2.2722641516184177,positive
иве,2.2679185478283905,positive
яхь,2.2677533456008456,positive
хья,2.261644375129177,positive
иср,2.260475160502048,positive
абу,2.248425088915087,positive
рип,2.2419191920926975,positive
яра,2.2291105974351018,positive
йла,2.227798606101672,positive
муд,2.221426276631497,positive
таг,2.2192045099861653,positive
аиб,2.2103237588502913,positive
ема,2.2100686697385914,positive
шам,2.207597863346199,positive
 ат,2.1988067633330775,positive
суп,2.196161730388981,positive
ьби,2.1925062308854373,positive
ов ,2.192016484520744,positive
либ,2.1915800842774797,positive
ана,2.181313692414186,positive
кбе,2.1769974358731243,positive
за,2.1685976637008424,positive
ала,2.1664212259668267,positive
ши,2.165016086398959,positive
киф,2.1645227991064586,positive
уху,2.1620568762826187,positive
сеф,2.148763481946607,positive
ьям,2.148624860340503,positive
мут,2.1448774745488532,positive
ри ,2.1395773275613523,positive
ияв,2.1394554816245885,positive
алм,2.138782442351784,positive
 гу,2.130156346851003,positive
 з,2.126034836228804,positive
да,2.1259783860762362,positive
мик,2.122379573007397,positive
ко ,2.117214828935139,positive
гид,2.1161956815148417,positive
хь,2.1113197134769703,positive
ид,2.1085598571950177,positive
йб,2.099612728888534,positive
ву,2.0993775863181035,positive
ят,2.0988596035656677,positive
ай,2.0945982043204525,positive
 ам,2.094206683072417,positive
эс,2.0939989265627856,positive
зие,2.0914484588182427,positive
зул,2.088944931285911,positive
баг,2.08657916423915,positive
 ум,2.0843987068476224,positive
ару,2.082675922523748,positive
уп,2.0793034395010865,positive
т в,2.0769946743593843,positive
изр,2.075775463822363,positive
ял ,2.0735961840591646,positive
угу,2.0629796788046497,positive
сру,2.0628184616300484,positive
нус,2.0587463060207662,positive
и в,2.0514538913136606,positive
рз,2.0482293653968555,positive
ар ,2.046886951311747,positive
ейх,2.0395834638320576,positive
нди,2.037131757350618,positive
айп,2.0358859250797403,positive
хад,2.017207431796818,positive
би,2.0106078956373197,positive
ирб,2.0103387350800777,positive
хае,2.005782678315441,positive
рб,1.9994355437806086,positive
овн,1.9938503698477648,positive
адж,1.9934349853299091,positive
ади,1.985501929083606,positive
жут,1.980922124399181,positive
шир,1.9804983284382944,positive
ус,1.9794102879329039,positive
зв,1.9790465808788211,positive
 ос,1.9749365092723603,positive
пир,1.971875008427608,positive
 аи,1.9685674127900432,positive
йпу,1.9663693620343832,positive
 пи,1.9633804424323575,positive
аз,1.9633110934390894,positive
тим,1.9555716974243544,positive
юну,1.9541420248815304,positive
ови,1.9515937623653419,positive
ев ,1.9461754948359185,positive
йп,1.9413732703565658,positive
лат,1.940050356055562,positive
рун,1.9376230954367413,positive
ну,1.9374227582466463,positive
ват,1.9354060581586086,positive
жие,1.9346018330118568,positive
лу,1.9342427763205787,positive
даи,1.9298186085196665,positive
 ах,1.9129752773236657,positive
эми,1.907900432674636,positive
 ши,1.905320396647931,positive
аид,1.9052602107746783,positive
мов,1.900662881610735,positive
чие,1.8981640258605659,positive
юс,1.8979634293226608,positive
аюб,1.89121189981969,positive
ифр,1.877415973657709,positive
йбу,1.8737130187115003,positive
лах,1.8684450978845695,positive
мха,1.866458098565739,positive
тае,1.8652817248437086,positive
рул,1.8547924887292346,positive
ллу,1.8496860117979497,positive
шуа,1.8461261016589068,positive
тыр,1.8411617484915697,positive
сын,1.8391325391551276,positive
ева,1.836183942397821,positive
тай,1.832845244511594,positive
фик,1.8280338866443357,positive
жа,1.827556530227069,positive
вма,1.8274993560576849,positive
йги,1.8270650445647831,positive
улк,1.8266286153937101,positive
хав,1.8224597075501239,positive
эль,1.8139260056712023,positive
анб,1.8123434317752234,positive
раж,1.8116331145353983,positive
бу,1.8101487242344034,positive
сал,1.8054893717521299,positive
еро,1.8053284774862577,positive
алг,1.8053192915844016,positive
ерл,1.8032112625114003,positive
ния,1.8030585128909544,positive
нва,1.7972853059700484,positive
ая ,1.793661259618952,positive
урт,1.7903183190551908,positive
йш,1.7891374355794192,positive
ухт,1.787143577338869,positive
ауд,1.7839923338325412,positive
мал,1.7829764503159473,positive
а х,1.7822164501497177,positive
изи,1.779748052475122,positive
пие,1.7783399321766995,positive
яв,1.7771796953921084,positive
кад,1.7760009596500697,positive
нв,1.7744487839052823,positive
куе,1.7736587124177219,positive
и ,1.773654525641046,positive
ибо,1.7699641747113397,positive
шие,1.7695519159648863,positive
айб,1.7668054167782878,positive
нкы,1.7637831810170777,positive
амз,1.7586804290133842,positive
сб,1.7527754226571153,positive
а б,1.7517709330151312,positive
фих,1.7478333548557172,positive
ач ,1.7454569411994698,positive
ярм,1.7427900176181004,positive
рад,1.7426154930576006,positive
яе,1.7376952002872832,positive
дад,1.7363984287847134,positive
мил,1.734716110328363,positive
ады,1.7321881932189698,positive
або,1.7299849563077268,positive
к и,1.724807573318441,positive
яев,1.722798077939259,positive
рзе,1.7199083295878477,positive
йхо,1.7183834659490238,positive
ир,1.7177257413149356,positive
рог,1.7175383342789572,positive
ша ,1.7075988429328088,positive
зу,1.7056385683957456,positive
ела,1.7051409673754245,positive
укм,1.7045931899392877,positive
бат,1.7042675067975193,positive
паш,1.7037273078032638,positive
эл,1.7014386994884554,positive
ашу,1.6984648981145585,positive
ето,1.6952348529162435,positive
йбо,1.6901602798960302,positive
руд,1.689793550393466,positive
аша,1.6894185781166418,positive
дая,1.6890748809715914,positive
тин,1.6867144041113868,positive
икр,1.6866507167497695,positive
бас,1.68094233374738,positive
енд,1.6791422034564185,positive
йи,1.6778992265578874,positive
ижа,1.6745935964812784,positive
кае,1.6734388260575672,positive
дри,1.6697601438468543,positive
нух,1.6684547703969224,positive
хое,1.6649309599453157,positive
 те,1.663920084970856,positive
апа,1.662501469655663,positive
ис,1.6604692942590837,positive
олл,1.6533335399862676,positive
дер,1.6516633288399911,positive
 хи,1.6507521070957747,positive
 бу,1.6446851855475801,positive
йзу,1.6441453086653333,positive
