feature,coef,impact
хан,5.274927383133107,positive
т ,5.046166291445989,positive
аг,4.575289392076378,positive
аев,4.563096007915264,positive
иев,4.5058759384758,positive
ае,4.323241601375885,positive
дин,4.219081767548407,positive
ами,4.211485027971512,positive
ат ,4.115269980142893,positive
али,4.097720049339475,positive
мед,4.0318777381815405,positive
ие,3.99975433497761,positive
гас,3.9902344018645275,positive
ма,3.73291011993089,positive
еко,3.663179044597002,positive
аб,3.5865955046091846,positive
дж,3.561401906929276,positive
су,3.5547049768351093,positive
гом,3.5202255552588695,positive
дов,3.494691826681791,positive
иб,3.4761808996102515,positive
оме,3.3865707517709476,positive
 ом,3.3411056786163567,positive
му,3.2964251810937455,positive
аго,3.2631754686061774,positive
маг,3.173321187001516,positive
сул,3.1365828546276298,positive
ят ,3.0974703783882584,positive
ула,3.0921849816460183,positive
гад,3.091538763874922,positive
аро,3.0399430303966897,positive
ам,3.0300644264603998,positive
ом,3.0004101296152053,positive
ул,2.912245617098601,positive
лие,2.905719744439123,positive
ият,2.898021934938965,positive
ва ,2.869134638371023,positive
 за,2.8172732355451915,positive
бек,2.8033306515015295,positive
 ис,2.7798168777207954,positive
ов,2.741437376674042,positive
зан,2.7241682244111654,positive
ило,2.7150380399656644,positive
уд,2.695064339392055,positive
асу,2.5977884563720566,positive
за,2.58731166545819,positive
джи,2.5864231178122616,positive
ме,2.5850387750079524,positive
 ш,2.509334813600487,positive
урб,2.495895732209658,positive
из,2.4734795150073317,positive
в ,2.4594717925958864,positive
ьяс,2.4484339068107652,positive
в з,2.4441271482946783,positive
ас,2.4336211328221378,positive
га,2.427398120973234,positive
сма,2.4215847761711307,positive
адж,2.3949261199613994,positive
ази,2.3929569419532637,positive
 са,2.390110461677826,positive
мус,2.3833385471300175,positive
уди,2.3726943711590773,positive
кер,2.3660896445865323,positive
жа,2.3242379763939343,positive
ака,2.297005002842659,positive
осм,2.294103170439734,positive
 му,2.2770606052782867,positive
лла,2.249655145392894,positive
има,2.216370020018092,positive
маз,2.202827116286016,positive
а ш,2.183290212615349,positive
бан,2.178190124652701,positive
идр,2.1769396251825794,positive
ят,2.1726892929779793,positive
сае,2.1547100289690935,positive
аж,2.154206333630189,positive
ано,2.1531031702065264,positive
 ка,2.1503332862020303,positive
яс,2.149677846607467,positive
аса,2.147728519242956,positive
бду,2.130899353972608,positive
