feature,coef,impact
т ,4.610490695663019,positive
аг,4.337440776056663,positive
иев,4.040848388395107,positive
хан,4.004575107792911,positive
аев,3.967546443184265,positive
ае,3.883758291042933,positive
ма,3.7210817673989443,positive
ие,3.712136715240086,positive
ат ,3.606275784906969,positive
ами,3.496790334695421,positive
аб,3.4440476020263238,positive
али,3.4075884734196613,positive
мед,3.4066923573137236,positive
дин,3.377762174756525,positive
дж,3.3446191960297766,positive
ам,3.157123422616427,positive
му,3.103185049042979,positive
су,3.089007928751591,positive
дов,3.061019845912174,positive
гом,2.988753337906825,positive
ул,2.9379472782622824,positive
оме,2.892280965230642,positive
аго,2.849062954715387,positive
маг,2.846489505515015,positive
еко,2.8218217695029435,positive
иб,2.8197200046196986,positive
гас,2.7435422361080892,positive
ме,2.7081083744490595,positive
за,2.680447275176673,positive
ом,2.662489454189441,positive
сул,2.5591176224282193,positive
аро,2.5586132049573935,positive
бек,2.537901224829034,positive
ула,2.4522108171045325,positive
га,2.4041299760428765,positive
ят ,2.3916448016187535,positive
 за,2.3812750794413784,positive
ва ,2.380037897251531,positive
лие,2.3350985028977056,positive
ов,2.3121598014218403,positive
 ш,2.3100597388136346,positive
гад,2.3057607707793815,positive
адж,2.298985031226509,positive
уд,2.2947838267884264,positive
ият,2.2651876271999547,positive
жа,2.2519074773744094,positive
аги,2.2299774799816072,positive
 ис,2.213775394018206,positive
в ,2.180199352352282,positive
джи,2.1728894302413426,positive
 ом,2.167618715362678,positive
 са,2.1545090526398276,positive
ило,2.117273340938508,positive
ас,2.0924496899243827,positive
ба,2.0797095784107356,positive
ус,2.0390184480443745,positive
джа,2.015873612008622,positive
 з,2.0117197138176253,positive
ед,2.0110218214450555,positive
ша,1.9576887042580833,positive
мус,1.9572065436090287,positive
ят,1.946216675055397,positive
жи,1.9444888097805735,positive
уди,1.934344576960697,positive
ат,1.9235294896654218,positive
сма,1.8795413680879187,positive
ги,1.8745913304420758,positive
аса,1.8640997280106002,positive
урб,1.858470804777123,positive
рб,1.849075555405214,positive
ум,1.842039852362624,positive
