feature,coef,impact
хан,5.709844432433666,positive
аев,5.081018632233611,positive
гас,5.015328793671221,positive
иев,5.005346627837462,positive
дин,4.81284401531544,positive
т ,4.811525959830953,positive
ае,4.683159026823516,positive
али,4.491564320092452,positive
мед,4.477225116480413,positive
еко,4.319655190660283,positive
ами,4.227598259157288,positive
 ом,4.1353796196062955,positive
ат ,4.088193513026695,positive
аг,4.084444283151191,positive
гом,3.9502950829905585,positive
оме,3.938427176326142,positive
ие,3.899094117452502,positive
иб,3.7323046139681666,positive
ят ,3.705110690311426,positive
аб,3.6523341188254954,positive
дов,3.632934498283071,positive
гад,3.6174286596792533,positive
аро,3.543089349271748,positive
аго,3.4945525197129026,positive
ва ,3.478174995186409,positive
зан,3.467125936611003,positive
су,3.435642452283944,positive
ият,3.4328813257225956,positive
асу,3.404741520282275,positive
ула,3.3762563381088126,positive
ило,3.362814608019603,positive
ьяс,3.361748539047855,positive
в з,3.355033278988348,positive
сул,3.35476699879378,positive
ма,3.329140842840786,positive
осм,3.3005335075198547,positive
ом,3.227932861014108,positive
ов,3.2227328954755525,positive
дж,3.2119675971322557,positive
ази,3.209162169046754,positive
маг,3.199041533683155,positive
му,3.192530386681626,positive
 ис,3.127985872276817,positive
 за,3.037744748090628,positive
лие,2.9293247438771624,positive
бек,2.9026423362504765,positive
кер,2.877217783540132,positive
ших,2.870923724419683,positive
ам,2.861485709583873,positive
ака,2.8231004056912727,positive
уди,2.815251605025818,positive
бег,2.790263667529177,positive
ирз,2.78735217077004,positive
мус,2.7829361182801433,positive
уд,2.7748573551126743,positive
джи,2.7619252385459094,positive
лла,2.7553595474463397,positive
уев,2.750650747293049,positive
идр,2.7390291021686894,positive
аж,2.7044635454889936,positive
бду,2.692239532633527,positive
маз,2.67593777546434,positive
сма,2.673681629512378,positive
ме,2.6455151040990166,positive
бан,2.62486826551733,positive
ас,2.60924929001816,positive
ати,2.57499462949618,positive
из,2.5710686185497136,positive
ул,2.5501893617789397,positive
 ш,2.5393363586847606,positive
урб,2.538907239893072,positive
шах,2.5142958347445763,positive
 му,2.512249367137058,positive
уе,2.5121497519218807,positive
 дж,2.5049805375586134,positive
ома,2.4905903570980925,positive
за,2.4900724524583873,positive
ру,2.479136441077447,positive
в ,2.4631113102501714,positive
бов,2.45851939028794,positive
хал,2.448135444273823,positive
сен,2.4185679216332474,positive
нар,2.4178822955140755,positive
 зу,2.411645813680512,positive
гю,2.4074540782028615,positive
зва,2.372529476064333,positive
има,2.3541675103431965,positive
аса,2.3463909640135086,positive
сае,2.3383595866092466,positive
ова,2.32952728704304,positive
яс,2.2919965419699575,positive
а ш,2.2868689152615835,positive
рсл,2.2643531832711488,positive
изв,2.261529821541067,positive
пат,2.260837993948838,positive
арс,2.2563489970887796,positive
ано,2.2514451487750056,positive
йн,2.2458401457628763,positive
гюл,2.2428515276476353,positive
ят,2.2410490988973826,positive
ере,2.2385197518226065,positive
в л,2.2169665606999733,positive
в г,2.213032465665402,positive
ейн,2.2127023041250267,positive
саи,2.209978029237525,positive
юсу,2.2093542983786434,positive
ьяе,2.1961514687071118,positive
усе,2.195201389846791,positive
 ка,2.1885933994104203,positive
ад ,2.175579502923896,positive
утд,2.1721869300560264,positive
ди,2.1705726679471145,positive
га,2.1693516546996143,positive
сал,2.1527014789330505,positive
ке,2.1490630566339695,positive
лам,2.1452876454346423,positive
гам,2.1394341720792167,positive
ср,2.1342591610348376,positive
дир,2.129084778403417,positive
ап,2.1221818682064897,positive
ад,2.118157570395102,positive
иял,2.116904655578716,positive
ям ,2.1154969866552977,positive
лик,2.096264805163297,positive
ум,2.0864125364021997,positive
джа,2.0801587487456685,positive
каи,2.0742530960736514,positive
ибе,2.072501447018218,positive
 з,2.070997633037239,positive
ги,2.0701839402871873,positive
адж,2.062216298826065,positive
гус,2.058019463900397,positive
гир,2.0549637718957645,positive
рба,2.0447885260558567,positive
ус,2.043873691063085,positive
риз,2.03906022579196,positive
ажу,2.0309230400580103,positive
 са,2.0254335376605774,positive
кур,2.0247012276463208,positive
апи,2.0156760411871684,positive
жа,2.015220508736307,positive
амм,2.010233805231584,positive
лей,2.003205615225666,positive
еми,1.9974997606467797,positive
ид,1.9973787262976808,positive
мае,1.993964996066106,positive
ов ,1.981040653002271,positive
гим,1.9765629365224888,positive
суп,1.9738846674640598,positive
хб,1.9724215345988287,positive
аги,1.967155925298303,positive
дул,1.9654057620380092,positive
рту,1.9445850447344053,positive
 им,1.9381401518771517,positive
 ша,1.9370330016070576,positive
би,1.935072594031722,positive
ат,1.9255570055489346,positive
 ч,1.9169679221651406,positive
ада,1.9159333696249357,positive
рб,1.9148077552930358,positive
ева,1.9099969197003488,positive
 ба,1.9072311190330407,positive
гер,1.9052513895108043,positive
сир,1.9042495084799171,positive
жие,1.8987143803405673,positive
 на,1.8948734849851467,positive
в н,1.8945874796791133,positive
ала,1.8890381582452698,positive
мин,1.8774164691634885,positive
лае,1.8566927166251397,positive
ута,1.8431732784230728,positive
ити,1.8419290344345378,positive
йно,1.8310182486437903,positive
аву,1.8261372506869298,positive
йг,1.8216933275932947,positive
ут,1.8144063262399217,positive
ши,1.8061322454090363,positive
ахб,1.8058977373724021,positive
нап,1.8045284358056528,positive
аи,1.8033158063886148,positive
диб,1.8003281415941366,positive
 ку,1.7997536762338024,positive
дур,1.7967718684818872,positive
 ме,1.7911170197754798,positive
зул,1.7882093790557072,positive
алх,1.7863750665139964,positive
бол,1.7839346695734541,positive
 юс,1.7787969816035658,positive
бад,1.775435059077473,positive
 ра,1.7663993525389878,positive
 гю,1.7636949137658107,positive
гит,1.7587258666819103,positive
бак,1.7541235571406666,positive
тае,1.7503473051970209,positive
ир,1.7473682620622535,positive
рз,1.7473420117737453,positive
зу,1.7410942898252302,positive
маи,1.7386815414294303,positive
нав,1.7338806018346167,positive
хач,1.725354610537202,positive
аз,1.7240858549114482,positive
ев ,1.723667970783619,positive
дри,1.7202004821775068,positive
хме,1.7172533510267043,positive
шам,1.71589133911425,positive
ур,1.7122312888929132,positive
аир,1.7044409229896498,positive
мил,1.7012764319508575,positive
айг,1.7011079408828669,positive
уп,1.6941348783303858,positive
мза,1.6917104632495437,positive
хиз,1.6903704548673297,positive
лта,1.6870315454676073,positive
аба,1.6819801744456242,positive
лга,1.6807771202377704,positive
ало,1.6779820980344882,positive
т а,1.6735931313648142,positive
ясо,1.6686603454974929,positive
зое,1.6673045849572217,positive
раг,1.6656927778216182,positive
юс,1.662909629817067,positive
ед,1.6543944937774753,positive
ино,1.653814427086738,positive
 ид,1.6456371556628209,positive
хов,1.645557148142142,positive
лат,1.6365300134691225,positive
жи,1.6347978718206972,positive
рха,1.6321709346468667,positive
 те,1.6295199972661967,positive
ар ,1.6192785591219911,positive
аид,1.6097022679087816,positive
бу,1.6057529173064036,positive
йб,1.591557646691045,positive
 ах,1.5853998603691954,positive
яхь,1.580482142469699,positive
хья,1.577252201186934,positive
хба,1.5753864076620026,positive
ай,1.564658050716141,positive
ша,1.563823966650399,positive
д ,1.5592249174165116,positive
мут,1.5531186111108433,positive
и ,1.5515979447068737,positive
асх,1.5496283754948956,positive
иср,1.547592485292744,positive
изр,1.5475418170377124,positive
сак,1.5431282081991364,positive
идо,1.5372255848432899,positive
ба,1.5341210383521549,positive
хад,1.5291501762130288,positive
вуд,1.5279208807629396,positive
хь,1.5250164582118957,positive
еро,1.5204939706160434,positive
зв,1.5203871911645266,positive
ву,1.5105448631953458,positive
рад,1.5099652360256262,positive
йла,1.5097796521486933,positive
олт,1.503585812602724,positive
т в,1.4991050130360888,positive
тим,1.4953394527095176,positive
таг,1.4941219357953637,positive
бе,1.4912737004607397,positive
баг,1.486792201164965,positive
хта,1.4787025524834154,positive
абу,1.4780547614436679,positive
ухт,1.4738832162959516,positive
нв,1.4695286284381641,positive
амз,1.4668583746713049,positive
 ум,1.4662380822150758,positive
а б,1.4656135808765103,positive
мик,1.464766564261872,positive
ум ,1.4574977765309465,positive
жат,1.453795769266153,positive
ибо,1.4503312163688753,positive
рс,1.4489918547396854,positive
ров,1.4476237601384812,positive
угу,1.4468536744043283,positive
пи,1.4463109204255742,positive
ьям,1.4313872484061587,positive
ша ,1.4305585586810232,positive
нди,1.4256056270259017,positive
ьби,1.423509706647881,positive
ан ,1.4226321276646539,positive
кад,1.417526568289224,positive
фае,1.4154403684001426,positive
ейх,1.415398551465332,positive
мал,1.4042206172024518,positive
овн,1.4002768657096516,positive
ну,1.3998109353856305,positive
ейл,1.3975315836473505,positive
рсе,1.3969706488894036,positive
айш,1.394772248482122,positive
ал,1.3920288517924542,positive
ето,1.388957439177537,positive
жаб,1.3879695481467504,positive
мха,1.3823451705877863,positive
либ,1.3765416091381073,positive
фик,1.37369376007557,positive
да,1.3711355957902653,positive
сли,1.3708106052132445,positive
сеф,1.3656053847975862,positive
сха,1.359878732771266,positive
рим,1.3572366277540218,positive
муд,1.3569566437978,positive
 хи,1.3539206385854148,positive
сел,1.353128243092896,positive
эс,1.3499281923048252,positive
лих,1.3472099130686568,positive
 гу,1.3467918992769354,positive
ирб,1.3403333384308347,positive
йша,1.3390669039422851,positive
йги,1.3388423720812548,positive
са,1.333283477089613,positive
ния,1.333064975891221,positive
 ам,1.3316266107879553,positive
ияв,1.3274227542725556,positive
раж,1.3266712929843214,positive
 ос,1.3256120652243475,positive
хае,1.3254002157833158,positive
а х,1.3209449257191517,positive
хав,1.3203255952743496,positive
бий,1.315956031604801,positive
юну,1.3118113597849057,positive
рип,1.3113194700172168,positive
ях,1.310302897540936,positive
енд,1.3078230041973795,positive
 аб,1.3065775733964067,positive
жут,1.3033235626334536,positive
рун,1.298522351944593,positive
нус,1.2961914365298508,positive
лах,1.2938627586435405,positive
ару,1.2937063758605547,positive
нва,1.2916493234381503,positive
ял ,1.2911546678032988,positive
зак,1.2899257359814549,positive
узо,1.2891134033867278,positive
лг,1.2882357548078744,positive
алг,1.2825230528189329,positive
