feature,coef,impact
т ,4.4874112118643055,positive
аг,4.051525604155978,positive
иев,3.937006857406803,positive
хан,3.8242389396011287,positive
аев,3.757185840743347,positive
ае,3.628541508078344,positive
ие,3.6188209207308724,positive
ма,3.592876819265884,positive
мед,3.4827467311959994,positive
ат ,3.4441867408027527,positive
аб,3.398746564099463,positive
дин,3.385515356250041,positive
али,3.3090175260571897,positive
дж,3.1295335158138546,positive
ами,3.113776984738996,positive
ам,3.0642831839192484,positive
му,3.028778707678721,positive
дов,3.0281796485435883,positive
су,2.9491610861200925,positive
гом,2.928916850082054,positive
оме,2.883886717097892,positive
аго,2.812728762858854,positive
маг,2.7915409667814477,positive
еко,2.7907371488234087,positive
иб,2.7891553931525004,positive
ул,2.7624623518811804,positive
гас,2.709939009499356,positive
за,2.6427831109730464,positive
ом,2.5718324922997695,positive
ме,2.558538343457606,positive
аро,2.546074504134192,positive
бек,2.413054118438923,positive
ва ,2.373627667737324,positive
ят ,2.361164010796103,positive
лие,2.327404485788109,positive
ула,2.3273107500989476,positive
гад,2.3055881326681487,positive
 за,2.2723608843440393,positive
 ш,2.2621292328110383,positive
ов,2.2575199285248395,positive
 ис,2.228164651438284,positive
сул,2.207895981819919,positive
ус,2.1858891526302915,positive
ият,2.184804298625625,positive
га,2.1813992554102537,positive
в ,2.158591022603854,positive
 ом,2.1330634422829773,positive
джи,2.1112805943286057,positive
ило,2.1107379199297465,positive
ед,2.1076920446203604,positive
аги,2.094454157558865,positive
уд,2.068972687466042,positive
ат,2.0682848141103873,positive
адж,2.067999763331515,positive
ба,1.9904243725094015,positive
 са,1.9733111876029412,positive
 з,1.9664289112591442,positive
сма,1.9490688355487606,positive
ги,1.9393043590322427,positive
ят,1.9277473337711875,positive
ас,1.9052597324283769,positive
уди,1.9038883263485662,positive
ано,1.8764376317247164,positive
аса,1.870683089921341,positive
зан,1.8674588978689808,positive
жа,1.8354222847173385,positive
из,1.831467718588739,positive
би,1.8180897048140163,positive
ур,1.8166318268416464,positive
ум,1.8098424679765253,positive
мус,1.8067683521242597,positive
ша,1.8056263159061294,positive
урб,1.805222570846177,positive
ид,1.804834864043044,positive
 му,1.804819077560802,positive
кер,1.8039116349500721,positive
бан,1.8000217202101811,positive
рб,1.7868538238218639,positive
бду,1.7809214116102354,positive
жи,1.772024088152407,positive
джа,1.7548409155448221,positive
 ка,1.7500924795565689,positive
в з,1.7396425113959473,positive
йн,1.7259410043552812,positive
ьяс,1.7180469942885837,positive
ази,1.7138184089328845,positive
 ша,1.7134665900692643,positive
ев ,1.7115107321678733,positive
са,1.7114852812665298,positive
ад,1.7068552245314086,positive
дул,1.7035423171915787,positive
ака,1.6930134542227822,positive
асу,1.6868161588559918,positive
аж,1.6854928888164862,positive
лла,1.6793853579144447,positive
бе,1.6751806779423795,positive
ут,1.6600253398820142,positive
сае,1.6462595524932673,positive
има,1.6455093145897057,positive
ди,1.6438773985783603,positive
ати,1.6375940678710788,positive
аз,1.6354857986435898,positive
арс,1.6018693650340385,positive
ева,1.589412488943123,positive
маз,1.5864001207019172,positive
а ш,1.5837034146948774,positive
осм,1.571880558922216,positive
бов,1.563837040762444,positive
яс,1.5574934697830343,positive
ов ,1.545118756008373,positive
ке,1.5366761616542408,positive
ир,1.5261465697364363,positive
идр,1.525566597358157,positive
усе,1.5134149314992364,positive
кур,1.498466572355788,positive
ка,1.4978574377456617,positive
 аб,1.487612730685426,positive
 дж,1.485237690939602,positive
юсу,1.4777371934520038,positive
ова,1.477081957839716,positive
гим,1.4686226949650771,positive
 зу,1.4610903335324967,positive
гус,1.457070896919397,positive
уев,1.4559192440171593,positive
ру,1.4445114207322167,positive
ейн,1.437442901420591,positive
хал,1.4315857661526052,positive
саи,1.427422586073389,positive
ирз,1.4244291304729957,positive
пат,1.41955195882491,positive
сал,1.4173252351910477,positive
жие,1.4085702374693696,positive
едо,1.3959021236001878,positive
т а,1.3929207882197783,positive
уе,1.3829681000319323,positive
суп,1.3804562632907724,positive
мил,1.3780035842316607,positive
ха,1.374639404949617,positive
гю,1.3729274956571151,positive
ра,1.3662670293457104,positive
бег,1.3616362656264644,positive
утд,1.3614650467879335,positive
шам,1.357337189150734,positive
ала,1.3496312709683533,positive
юс,1.3426084072226763,positive
рз,1.3396684897176776,positive
аи,1.331568600453432,positive
д ,1.3314865560569935,positive
см,1.3266528315332602,positive
уп,1.3220202945992232,positive
 ам,1.3143529991389786,positive
рба,1.3140499627921638,positive
лат,1.306344093012874,positive
лей,1.3059065267707881,positive
ду,1.3005116393103526,positive
зу,1.2995295640235538,positive
сен,1.295961518990844,positive
апи,1.289845161106629,positive
абд,1.2782445336108827,positive
гам,1.2781974865957104,positive
бд,1.266680520594057,positive
рс,1.2651918184997732,positive
ап,1.260880687649989,positive
до,1.259778707044812,positive
шах,1.256560955088418,positive
ср,1.2516486658465993,positive
дир,1.250320902629067,positive
нар,1.241010420411943,positive
ших,1.2384530891319476,positive
гир,1.2291799662478071,positive
раг,1.2181953172435191,positive
 ас,1.2177518418139701,positive
дри,1.2138809922163172,positive
 ба,1.2092150931786623,positive
хме,1.2061337943246302,positive
ома,1.2025087841358248,positive
в г,1.2008918255951262,positive
гюл,1.1980562641061219,positive
маи,1.1950029804486877,positive
ах,1.1869484053760053,positive
мин,1.1789668502931019,positive
ино,1.162474940353627,positive
ира,1.155906958459094,positive
ну,1.151750291996132,positive
аба,1.1488791022901665,positive
ада,1.1472933076877216,positive
 гю,1.1428551141881924,positive
рха,1.1425785834100888,positive
рсл,1.1403392806808865,positive
рбе,1.1357662722540958,positive
лам,1.1316812654069819,positive
ере,1.1199057927779659,positive
лик,1.1123370627404296,positive
бу,1.1120022059004713,positive
зва,1.1041938466345524,positive
бад,1.103728223517228,positive
го,1.1028506295031704,positive
ьяе,1.0963947894353396,positive
ай,1.092804037424989,positive
йно,1.091815694184677,positive
мае,1.0898006120719348,positive
ал,1.0887219497735983,positive
 ч,1.0883423782744008,positive
в л,1.0869725436155562,positive
да,1.08682099302046,positive
лта,1.0821878994416312,positive
и ,1.078038908406231,positive
ибе,1.0587903350103147,positive
ям ,1.05518500004345,positive
 гу,1.049126920146838,positive
изв,1.0482521179564657,positive
ясо,1.0370644802699307,positive
аир,1.036428020256279,positive
бак,1.0354691767770803,positive
риз,1.0317813668298041,positive
еро,1.0310164527842993,positive
рад,1.0255525450203355,positive
хб,1.0254384769034062,positive
тае,1.0242278602625052,positive
в н,1.0180696250688088,positive
ар ,1.013705366880344,positive
 на,1.011779268681843,positive
