feature,coef,impact
хан,4.810142226632928,positive
т ,4.745041381592193,positive
иев,4.541421482749093,positive
аев,4.369248671774646,positive
дин,4.23688466321181,positive
аг,4.217349864780059,positive
ае,4.120291945998721,positive
мед,4.022332892572926,positive
гас,3.978852810706328,positive
ие,3.945485039424596,positive
ами,3.9123634002023486,positive
али,3.84648459552165,positive
ат ,3.8363388434423626,positive
еко,3.696417233290321,positive
аб,3.5208401785345123,positive
ма,3.403682392801715,positive
гом,3.393646937494761,positive
оме,3.37670542958979,positive
су,3.3493804595149452,positive
дов,3.3413366979616086,positive
дж,3.331401433835989,positive
иб,3.289758860289547,positive
аго,3.195900880558705,positive
 ом,3.160492912612924,positive
ят ,3.111111348915872,positive
му,3.074308540103949,positive
аро,3.0610975540160514,positive
ула,3.0359674493279507,positive
ило,2.98158503358699,positive
ва ,2.953871167165976,positive
маг,2.9362605817904064,positive
ом,2.935964684137319,positive
гад,2.915753846654697,positive
лие,2.876064573504615,positive
ам,2.8470157559433296,positive
бек,2.817854572269286,positive
 ис,2.8089109902604195,positive
сул,2.792716242787393,positive
ият,2.7890094245276167,positive
в з,2.7054816612841988,positive
 за,2.6766990374076407,positive
за,2.652131971870192,positive
ов,2.6457418371417223,positive
ул,2.637041143386441,positive
зан,2.6325673950534605,positive
ьяс,2.6030775970056137,positive
 ш,2.5785520134632076,positive
асу,2.5741351867076037,positive
ме,2.5107636988793383,positive
уд,2.5018063295058433,positive
осм,2.4828309634677406,positive
ази,2.416036189669777,positive
уди,2.3767460155467006,positive
из,2.361115959940842,positive
джи,2.35737400721518,positive
в ,2.3551102860370694,positive
аса,2.3547186124370745,positive
ас,2.3392621254908974,positive
сма,2.318055816572084,positive
га,2.302171493388895,positive
аги,2.285749368717143,positive
кер,2.284775165939573,positive
ака,2.2712419237305532,positive
мус,2.25016101221608,positive
уев,2.2496711603575856,positive
ано,2.229574715975606,positive
аж,2.2257103828717755,positive
лла,2.2240091258663006,positive
бду,2.2114869607581773,positive
сае,2.20101797939167,positive
 са,2.2000370621590326,positive
 з,2.183957420636183,positive
ирз,2.172791166109847,positive
маз,2.170569653111383,positive
адж,2.111279408502659,positive
урб,2.1039513101772194,positive
уе,2.102810115823141,positive
идр,2.101302047745977,positive
йн,2.0910382032371966,positive
има,2.0812727351920564,positive
арс,2.0797445196564834,positive
ят,2.0779749257563953,positive
бан,2.0736671906884054,positive
ати,2.067669368019705,positive
ум,2.056701373514454,positive
ат,2.051008022452361,positive
ших,2.0502232339099353,positive
яс,2.0490541676443565,positive
ус,2.0403878061420926,positive
джа,2.038805541381375,positive
 ка,2.0271939677670088,positive
а ш,2.014097466430371,positive
бег,2.001631818616588,positive
юсу,1.9852581341032753,positive
бов,1.9668960159088105,positive
ейн,1.9643896351978503,positive
ед,1.9493466394664734,positive
 дж,1.9365444718928713,positive
 му,1.9315847072137289,positive
жа,1.9291824804466136,positive
ад,1.9266984436151835,positive
шах,1.9266118011746975,positive
ша,1.9251034502031843,positive
усе,1.9229565488962654,positive
 зу,1.9141525047122232,positive
ид,1.9123034572174666,positive
гю,1.896910089048832,positive
ру,1.895081775409646,positive
би,1.8936225730868788,positive
пат,1.8919650179786365,positive
хал,1.889639606528781,positive
ба,1.8878609596544196,positive
ева,1.8872770771881378,positive
ке,1.883313737769631,positive
рб,1.8811503554631137,positive
ди,1.8730967654758088,positive
аз,1.8695043716989208,positive
сен,1.8693979861960586,positive
дул,1.8692522962593499,positive
ома,1.8501200579371562,positive
 ша,1.8496489588789105,positive
ги,1.849114148560913,positive
ова,1.8481417888446219,positive
жи,1.8415776391327985,positive
нар,1.7934682102783015,positive
