feature,coef,impact
т ,3.4838712407665646,positive
аг,3.4144103223119107,positive
ма,3.3098689903185274,positive
иев,3.2564039435203544,positive
аб,3.176598797926121,positive
ие,3.109803013078675,positive
аев,3.017533074219615,positive
ам,2.9580589739038867,positive
ае,2.949342943372672,positive
мед,2.9273843963212443,positive
ат ,2.701080855862205,positive
дж,2.664212277108049,positive
ул,2.6003309908928998,positive
му,2.5676838665761603,positive
дов,2.542332781194626,positive
ами,2.5383428187977914,positive
дин,2.4947729389040996,positive
хан,2.4842253775189467,positive
за,2.4271038657332134,positive
гом,2.4254046283093174,positive
ме,2.412292577933599,positive
али,2.405376801521691,positive
оме,2.3982760377277392,positive
маг,2.3903537850055265,positive
аго,2.359616399702357,positive
су,2.342797326226968,positive
ом,2.2612966276066215,positive
ба,2.2459969925478283,positive
ед,2.198873545032034,positive
иб,2.1674018399296453,positive
в ,2.1161900262337925,positive
га,2.1015870417745663,positive
ов,2.099906943942561,positive
еко,1.9907381840587062,positive
бек,1.9897122703581176,positive
ва ,1.9878133292293068,positive
аро,1.9010101181126724,positive
ат,1.8896741311080625,positive
 ш,1.8519576829688904,positive
джи,1.77427420035121,positive
гад,1.7687599904277318,positive
лие,1.7672083147566833,positive
ус,1.7657305963293735,positive
жа,1.73836088476459,positive
ула,1.716362327450323,positive
адж,1.71589749355527,positive
аги,1.7023901865510356,positive
 з,1.7017748838998512,positive
гас,1.6940378342586766,positive
ша,1.6746295339428525,positive
жи,1.6696102909643076,positive
ур,1.6575883885212137,positive
сул,1.65332428936253,positive
рб,1.6486497109919829,positive
бе,1.6481939674539845,positive
уд,1.6471725030515831,positive
 за,1.6469310359088196,positive
ят ,1.6284614622830142,positive
до,1.6154754221409466,positive
ас,1.6109110447554718,positive
ов ,1.6103708920956938,positive
би,1.604040522938123,positive
ги,1.5773243822294771,positive
ха,1.5699394447728148,positive
 са,1.565348922600935,positive
са,1.5423767277187312,positive
ият,1.5413014594645944,positive
ад,1.5274900210974602,positive
 ис,1.5185030333042357,positive
ум,1.515793225479775,positive
ев ,1.5121306945485151,positive
ано,1.5052564654293543,positive
едо,1.5025265545427504,positive
аз,1.4934743496812497,positive
ра,1.4916747408872868,positive
ди,1.4885844546109417,positive
ах,1.4722220466213132,positive
 ша,1.4570673491675883,positive
ило,1.4546800699549456,positive
джа,1.4428848531264398,positive
ид,1.4336372055943742,positive
 му,1.4276256032082422,positive
ир,1.4198028414156403,positive
дул,1.4131843078197361,positive
аса,1.4106583472613436,positive
ят,1.410587882647344,positive
сма,1.4087531036318675,positive
ева,1.3968219018280092,positive
бду,1.3938802331384585,positive
уди,1.3596298936962024,positive
бан,1.3393379269690464,positive
го,1.334739956825392,positive
урб,1.3328635564732232,positive
 аб,1.3221181669633693,positive
 ом,1.3189329264669425,positive
йн,1.3146118840361278,positive
в з,1.2955148537705687,positive
ут,1.2892746203070722,positive
мус,1.2875145486804904,positive
има,1.2752366603544234,positive
из,1.2717181808288656,positive
 ка,1.265678915941772,positive
ати,1.236318957288671,positive
ази,1.2300751212033365,positive
зан,1.2204473752815261,positive
д ,1.2049213758170079,positive
ова,1.1972630554338821,positive
мил,1.1932963985272587,positive
абд,1.190093038880114,positive
жие,1.1876826942108687,positive
бд,1.1849003814913532,positive
ду,1.1668402993879992,positive
ка,1.1549064453974383,positive
 дж,1.1513285689380532,positive
ака,1.14432287737314,positive
асу,1.142284739216026,positive
аж,1.1358297031275149,positive
арс,1.13297013696453,positive
бов,1.1157658681229023,positive
гим,1.112248493218609,positive
бу,1.1051429705887736,positive
сае,1.1032064957496597,positive
а ш,1.0977787348229495,positive
шам,1.088477870156319,positive
рба,1.086272746383768,positive
раг,1.0784916020748467,positive
кер,1.0741185983693948,positive
гус,1.0633361144184008,positive
усе,1.0593314312673268,positive
см,1.0511498679841755,positive
юсу,1.0482522578869458,positive
юс,1.0478538396868307,positive
 ба,1.0444370764214657,positive
яс,1.0423705206745686,positive
ке,1.0384902874672228,positive
лей,1.0366129842286365,positive
аи,1.036066794949984,positive
лла,1.035493514784971,positive
ну,1.034989102620855,positive
ьяс,1.0307697625996899,positive
ино,1.027000315156191,positive
 ам,1.0246238866812327,positive
ала,1.0243975019622829,positive
аба,1.0242628368605708,positive
ира,1.0230671759848318,positive
т а,1.0177029840361318,positive
ал,1.0134812115073542,positive
осм,1.009805515108361,positive
кур,1.008340652596545,positive
пат,1.008305108292872,positive
ейн,0.9868066202114711,positive
маз,0.9797088953609906,positive
 зу,0.9708226926769332,positive
ру,0.9704260887684657,positive
рз,0.9581057577769841,positive
саи,0.9523421304867946,positive
рс,0.9504575475793935,positive
ср,0.9490553868155277,positive
сал,0.947928794932483,positive
ирз,0.9454406251395568,positive
хме,0.9393005903918361,positive
утд,0.9383768613877738,positive
зу,0.9346304085261081,positive
нар,0.9166833934699912,positive
 а,0.9142520749381382,positive
шах,0.9090074073142608,positive
ови,0.9049834669616513,positive
ев,0.9037323627894236,positive
 м,0.8995003378746348,positive
нов,0.8991997696758215,positive
гир,0.8971389219471428,positive
уев,0.8951388176848365,positive
хал,0.8949810918604757,positive
ай,0.8948366432577021,positive
 ма,0.8905230552453761,positive
аби,0.8878621652799563,positive
гу,0.8877450499467467,positive
уе,0.8846113908358347,positive
уп,0.884430967507839,positive
суп,0.8750720662343752,positive
 гу,0.8648117935441275,positive
лам,0.8529046920786069,positive
сен,0.8522197523786043,positive
гю,0.8505267299835144,positive
идр,0.8477933570096742,positive
да,0.8459685692833403,positive
 ра,0.8439025741613799,positive
маи,0.8428450224291726,positive
лат,0.8380575694250267,positive
рбе,0.8343335287118008,positive
ада,0.8279776105557012,positive
ап,0.8260275424868411,positive
и ,0.8250685615513406,positive
гам,0.8241331080754972,positive
мин,0.8237537268797492,positive
ли,0.8216181646808807,positive
хм,0.8182943280633964,positive
ахм,0.8180158780754501,positive
апи,0.817983686671066,positive
риз,0.8178835650656066,positive
ома,0.8094378520462634,positive
мур,0.8070095674507696,positive
жаб,0.8062089583426072,positive
ибр,0.803383415141753,positive
тае,0.7945995060277188,positive
бег,0.7945941696439786,positive
идо,0.7937193440597633,positive
ага,0.7899531402437029,positive
дри,0.7894242041099764,positive
 г,0.7849210491475668,positive
аза,0.7834251880298096,positive
рсл,0.7809797298089676,positive
мут,0.7783690103455305,positive
в г,0.7750566646499648,positive
йно,0.7710045810287545,positive
пи,0.7649748952061538,positive
в н,0.7649721031012968,positive
овн,0.7632689140837552,positive
ибе,0.7626488557116496,positive
дир,0.7613005046825312,positive
 ас,0.7582537302668977,positive
лих,0.7578185575950502,positive
ей,0.7563943643526312,positive
лае,0.7539658610487276,positive
ших,0.750591402675615,positive
рха,0.7460696195684942,positive
 ах,0.7460567739113029,positive
лта,0.7457852678466897,positive
 э,0.7412859514022667,positive
