feature,coef,impact
гас,7.517296787515796,positive
хан,6.832218173851217,positive
аев,6.435523828524721,positive
 ом,6.052733894516038,positive
иев,5.831789744503919,positive
дин,5.585578276195574,positive
мед,5.557207977917197,positive
еко,5.4451967800975964,positive
ае,5.395378519187991,positive
ят ,5.387043560086725,positive
осм,5.116915217503466,positive
гад,5.081949172283836,positive
ами,5.0002027842242605,positive
оме,4.884194617697635,positive
ьяс,4.8785297115044415,positive
асу,4.85717758419256,positive
ият,4.783983972280253,positive
али,4.690186464854257,positive
гом,4.658305375623815,positive
ат ,4.577850688993706,positive
ших,4.570346365307476,positive
иб,4.459687312790806,positive
зан,4.447234515259217,positive
аро,4.415301363109892,positive
ов,4.352780039849864,positive
ома,4.3500472694562164,positive
сул,4.3292781697264635,positive
бег,4.312042807712886,positive
ва ,4.266816465562967,positive
ило,4.254010586630813,positive
т ,4.247150981122337,positive
дов,4.186296174050687,positive
в з,4.183977489460008,positive
ом,4.140727565628742,positive
идр,4.112713318742496,positive
ази,4.040315248704181,positive
ие,3.991777417585988,positive
лла,3.958932839482078,positive
аб,3.9312034879993663,positive
ула,3.876658622508379,positive
ирз,3.8740863305763558,positive
аго,3.8020198859598104,positive
 им,3.7479683603819427,positive
сен,3.7459608461139995,positive
 за,3.7452639604681313,positive
кер,3.702555765702414,positive
бду,3.684734547194889,positive
бов,3.672403675563077,positive
гю,3.657612321210663,positive
рсл,3.6562104186399296,positive
мус,3.6232800052907725,positive
ака,3.590666119577679,positive
аж,3.5899434665674064,positive
су,3.585453789622101,positive
утд,3.5660235933570372,positive
 дж,3.5528978514719665,positive
 ис,3.539106350638023,positive
аг,3.536305705842565,positive
рту,3.5010391496050772,positive
зва,3.4992457195603586,positive
из,3.4928135625975987,positive
уев,3.485918108256457,positive
каи,3.47718320225439,positive
гам,3.46996981368764,positive
маз,3.449147356708986,positive
изв,3.409516733138217,positive
в л,3.3939587440367824,positive
джи,3.375959129990217,positive
ажу,3.3693368684270615,positive
ад ,3.3332201744131122,positive
лие,3.3280172841820317,positive
амм,3.326042730390845,positive
шах,3.320480363625586,positive
маг,3.3041851865311744,positive
алх,3.2980087631097033,positive
уди,3.280681089561781,positive
иял,3.2760648103491445,positive
яс,3.2744201403558746,positive
му,3.252687908327101,positive
хач,3.2501620598091745,positive
уд,3.2442626704860986,positive
дур,3.230215056555295,positive
урб,3.21527602445719,positive
ру,3.185455479493696,positive
ере,3.1662620980915106,positive
ано,3.1585904250297685,positive
гюл,3.1462913088940816,positive
зое,3.1295194732452196,positive
нав,3.1268771047525843,positive
бан,3.1021403091737803,positive
ьяе,3.092028590955586,positive
 гю,3.082955833767932,positive
нап,3.079244689597844,positive
 ку,3.075213960213718,positive
гит,3.067745810519516,positive
апи,3.0598490933609543,positive
дж,3.0497637207656445,positive
 зу,3.0469508180916494,positive
диб,3.0463506094985777,positive
бол,3.0420684407619825,positive
пат,3.031913481526263,positive
ало,3.0286639477908417,positive
лик,3.025553541211139,positive
гер,3.010919979724492,positive
сма,3.0060500756301316,positive
уе,2.98359340550284,positive
ова,2.9772689021362395,positive
