feature,coef,impact
т ,3.4946588067539697,positive
аг,3.468553021734572,positive
ма,3.3735087790220777,positive
иев,3.258508764258023,positive
ие,3.1468662306101725,positive
аев,2.9521804105791682,positive
аб,2.9498728816091178,positive
ае,2.8812185929946335,positive
мед,2.8113799643964166,positive
ам,2.756808573897854,positive
али,2.7414298445158667,positive
ат ,2.6643698018618456,positive
дж,2.6396833668266937,positive
ул,2.6196331844142664,positive
му,2.602104317195743,positive
дов,2.515696772749851,positive
ами,2.4438045725255853,positive
су,2.3919225193339635,positive
ме,2.3780865007434144,positive
хан,2.3516005712660912,positive
маг,2.3461132360473065,positive
дин,2.3371969522281884,positive
за,2.3240877366111996,positive
гом,2.320202997054874,positive
аго,2.313399515223891,positive
оме,2.2950313761745686,positive
ом,2.2472708314507397,positive
в ,2.1605777783681983,positive
ед,2.1412587743865785,positive
ов,2.087342734375373,positive
ба,2.078308470885195,positive
иб,2.006952928712735,positive
еко,2.001358852927115,positive
га,1.9653705398776107,positive
бек,1.9477042763839607,positive
ва ,1.9229804291166956,positive
ат,1.9028551188621659,positive
лие,1.8358381450806849,positive
жа,1.7913832164103012,positive
аро,1.7757777742445369,positive
ула,1.7704474478391306,positive
ша,1.7669934734574075,positive
ур,1.7616890986905291,positive
джи,1.7477040848574936,positive
гад,1.7463941645747862,positive
ев ,1.72937498591675,positive
ус,1.7288571796080072,positive
адж,1.6835870646190738,positive
 ш,1.6752528777841484,positive
ра,1.662823522649282,positive
аги,1.6531952679495792,positive
ят ,1.6531189974522988,positive
бе,1.649258019386571,positive
 з,1.6470918346659025,positive
гас,1.6418657332935318,positive
жи,1.6407657924321264,positive
уд,1.6332878727435314,positive
са,1.6220184817021996,positive
 са,1.6188259203685962,positive
до,1.6108652951719091,positive
сул,1.6103401456247965,positive
 за,1.5873712103532682,positive
ди,1.5760572193873053,positive
из,1.5628963390465047,positive
ият,1.552704942694095,positive
ад,1.5429439775292872,positive
джа,1.5360366823401146,positive
ано,1.5256704256138267,positive
 ис,1.4923279376220935,positive
ги,1.4885157348041356,positive
бду,1.4858538110018666,positive
ят,1.483296888877648,positive
ов ,1.4822160088333154,positive
ева,1.4754815089398563,positive
сма,1.4736065168819705,positive
ило,1.4617794462075624,positive
едо,1.4579312125761346,positive
ум,1.4374651936553489,positive
ас,1.4302868311714854,positive
аз,1.4225824786025925,positive
аса,1.4057501632298532,positive
 му,1.4020464241381163,positive
рб,1.4018653745717045,positive
ах,1.3844570846583397,positive
ут,1.3802917729287876,positive
уди,1.3779407460545485,positive
ир,1.3736265666882066,positive
дул,1.3510961713729317,positive
 ка,1.3311418938374595,positive
би,1.3241045672109144,positive
бан,1.3169698245645687,positive
 ша,1.3051849774071598,positive
има,1.283885971185391,positive
бд,1.2737049784590955,positive
абд,1.2709569589489333,positive
ид,1.268402608300049,positive
ази,1.2669911845365531,positive
ка,1.2579298225016007,positive
го,1.2288296889393326,positive
 ом,1.2253680404834768,positive
мил,1.2165008723446546,positive
йн,1.216213774970608,positive
арс,1.2123627925298315,positive
ати,1.1927179386110183,positive
ал,1.1872754760286652,positive
 аб,1.179696519048671,positive
жие,1.17726131043624,positive
сае,1.1747718668071847,positive
ака,1.1742993593620732,positive
аж,1.167981006725703,positive
асу,1.1641344003404328,positive
урб,1.1519615875407734,positive
см,1.151795535356607,positive
ру,1.1517569756523918,positive
 дж,1.1423401900691434,positive
в з,1.1408602552004217,positive
ке,1.1365951475322194,positive
ха,1.1356832501329548,positive
мус,1.1294556066941672,positive
ова,1.106513188121539,positive
ду,1.0894941783879035,positive
ино,1.0862810817035498,positive
 ба,1.0843509254694481,positive
рс,1.0822955549141884,positive
д ,1.0813476816642316,positive
лла,1.0553397674948461,positive
кер,1.052666485379621,positive
ира,1.050498834472063,positive
сал,1.0428995643728023,positive
зан,1.0397972303875416,positive
рба,1.0380598986200542,positive
пат,1.0349430665217125,positive
шам,1.027696127859245,positive
ну,1.025477111794489,positive
ли,1.019638319799656,positive
гим,1.0166375299672028,positive
гус,1.0137784926885853,positive
зу,1.013002123284496,positive
утд,1.0056768654748334,positive
 м,1.0045025595756822,positive
усе,1.0000148083746894,positive
юсу,0.9994561637991624,positive
ирз,0.9977985998502464,positive
бов,0.9962825195130417,positive
 зу,0.9940106362750369,positive
 ма,0.9909985176231085,positive
нов,0.9905213063111675,positive
аба,0.9891415125121776,positive
гу,0.9848422865664325,positive
