feature,coef,impact
хан,5.842221855285852,positive
аев,5.161291989500261,positive
гас,4.98579535468026,positive
иев,4.814325609150525,positive
дин,4.7333140626493435,positive
ае,4.674531992568262,positive
т ,4.664962255860256,positive
али,4.4969547108938865,positive
ами,4.361974032099667,positive
мед,4.261893398328313,positive
ат ,4.223051439711427,positive
еко,4.193714016270055,positive
аг,4.138892646935982,positive
 ом,4.129758097466208,positive
ие,3.853348167287959,positive
ят ,3.7546390839055137,positive
иб,3.7383867007899956,positive
дов,3.669828488133432,positive
аро,3.656791933441668,positive
гад,3.6400127411023235,positive
гом,3.624771229588149,positive
аб,3.610256690731322,positive
оме,3.5523423438836286,positive
ма,3.5126430210769017,positive
су,3.486873022994647,positive
ият,3.4799530196392707,positive
ва ,3.4663842046188256,positive
сул,3.463622232820881,positive
асу,3.4314881269472135,positive
ула,3.3835959227180856,positive
аго,3.3628680390210155,positive
ило,3.3575145592956983,positive
дж,3.3432124763581896,positive
му,3.3348998523550253,positive
ов,3.293464209851345,positive
зан,3.227248819131458,positive
ом,3.201751001622181,positive
в з,3.177005337527417,positive
маг,3.169443469686802,positive
ьяс,3.1586517276091484,positive
ази,3.016366644999249,positive
осм,3.0121637404485084,positive
 за,2.997396815161463,positive
ам,2.9644076438811697,positive
лие,2.937715765538874,positive
ома,2.8738451571005337,positive
ших,2.8572985164983526,positive
бег,2.8226162679017053,positive
из,2.782318095668548,positive
джи,2.7650185538819176,positive
кер,2.7635259315148164,positive
сма,2.7458904115782654,positive
уд,2.7414580991456496,positive
сае,2.7376439568078164,positive
бек,2.7367228600775952,positive
аж,2.7271122503236254,positive
ирз,2.7252192847945653,positive
уев,2.710614093656388,positive
 ис,2.70114930340725,positive
бан,2.6764793938457863,positive
урб,2.66639511946556,positive
идр,2.6528618134006137,positive
лла,2.6416476894823915,positive
гю,2.6182714970875227,positive
мус,2.5975378465848635,positive
маз,2.591178364640981,positive
ул,2.5840682779011597,positive
бду,2.5706916397537922,positive
яс,2.5410683869706916,positive
ано,2.5343082775926287,positive
уди,2.527257603360677,positive
 ка,2.513500219037199,positive
 ш,2.507028094960082,positive
ака,2.5045170967413344,positive
уе,2.489906182713695,positive
ме,2.4840784216892606,positive
а ш,2.4704493290309992,positive
 дж,2.460494441662787,positive
в ,2.4489573421605533,positive
ас,2.435598183648678,positive
гам,2.428061159499894,positive
зва,2.4208420947231133,positive
хал,2.409783578102446,positive
в л,2.3989606807244908,positive
изв,2.3827556083061006,positive
ди,2.3643883176558385,positive
сен,2.356435098782051,positive
шах,2.3444150635630048,positive
ру,2.342846967215449,positive
ят,2.342072726147923,positive
утд,2.3415451988039364,positive
бов,2.332072724731359,positive
пат,2.3263101889985163,positive
 му,2.3234453607936456,positive
рсл,2.3178789729695346,positive
за,2.314513192572666,positive
ова,2.2798830865274677,positive
юсу,2.264521929992559,positive
 зу,2.2629501762973017,positive
в г,2.253034487610672,positive
ап,2.2484052382477513,positive
ати,2.2356514099633826,positive
 са,2.224502743102066,positive
суп,2.209554187560336,positive
адж,2.2079222813935777,positive
дир,2.189845076932035,positive
га,2.186790404750543,positive
мае,2.186594583292796,positive
ере,2.1825039218322533,positive
гус,2.1760862244399184,positive
ям ,2.17392539062923,positive
ад,2.167548435431519,positive
гюл,2.164092537977287,positive
ум,2.1599735598304255,positive
сир,2.1589184809328827,positive
ейн,2.1521999307359705,positive
аса,2.1425701943372655,positive
лам,2.1418299296344014,positive
каи,2.1374861756516594,positive
нав,2.1280451480078075,positive
 ч,2.124144607416133,positive
ьяе,2.123717339022982,positive
арс,2.1235583722169524,positive
рту,2.1120457218900475,positive
 з,2.105617746856545,positive
 им,2.102403338477275,positive
 гю,2.0981783982624487,positive
апи,2.0880908201299504,positive
кур,2.059036962931859,positive
нар,2.0581230858598247,positive
ке,2.057133742743844,positive
гир,2.0444897502055976,positive
жа,2.040717075656242,positive
рха,2.018155292680412,positive
джа,2.017725687317385,positive
хб,2.011446623285989,positive
аги,2.0047002231001234,positive
има,1.9941975612922893,positive
усе,1.9882326561757722,positive
ат,1.972740917234976,positive
ов ,1.9706794014158269,positive
лик,1.9689008905368302,positive
йг,1.964226388502318,positive
лей,1.9639047166018477,positive
риз,1.960500144962121,positive
ус,1.9520615481207961,positive
ад ,1.9463948111244842,positive
би,1.9439821072710488,positive
йн,1.9368436817311667,positive
ср,1.9357407251348595,positive
маи,1.9355280031600992,positive
нап,1.9291118208251885,positive
ажу,1.9269034414566568,positive
 ша,1.9121278541573172,positive
ут,1.9078272460153674,positive
рб,1.9003136556945517,positive
ахб,1.8960286664766137,positive
гер,1.8950902269334569,positive
рба,1.8846628381505282,positive
ева,1.879595863741938,positive
саи,1.87291298177536,positive
уп,1.854217723289549,positive
рад,1.8529936393808768,positive
иял,1.8386779362671117,positive
 ба,1.834745791746136,positive
аи,1.8300350627518847,positive
лат,1.8171159451096668,positive
зое,1.8166778063361886,positive
шам,1.8150320519229601,positive
ута,1.8120475120066044,positive
бад,1.8107439632324518,positive
сал,1.8069229539110503,positive
ада,1.8057588267652118,positive
айг,1.8032443713781492,positive
ало,1.7974340090183873,positive
диб,1.788374576161132,positive
амм,1.788109280177976,positive
в н,1.7865752994808164,positive
бол,1.783912529612431,positive
аир,1.780782459265311,positive
дул,1.7779836479308428,positive
аба,1.7752183869204474,positive
 ра,1.772940846863152,positive
мин,1.7722298643424985,positive
дур,1.7640624308362398,positive
хме,1.760261823663363,positive
алх,1.7553797575692598,positive
хач,1.752478674345795,positive
хов,1.7519101561519719,positive
ар ,1.7438785875186418,positive
ев ,1.7428609101930035,positive
бак,1.7406913467520366,positive
ид,1.7386580756985672,positive
рз,1.735871903037442,positive
фик,1.7300208867804314,positive
лга,1.7267149144149503,positive
хба,1.726189727129388,positive
 на,1.7242877391307398,positive
либ,1.7199301830522922,positive
пи,1.718578644921358,positive
 ам,1.7146887497388692,positive
ибе,1.712016971355243,positive
аву,1.7081286179198647,positive
ясо,1.7077770381097874,positive
йно,1.7061805616623833,positive
 ид,1.7039707519210472,positive
гит,1.7035348025935766,positive
идо,1.6926170865582815,positive
баг,1.6840079601683096,positive
 гу,1.6840026358320055,positive
лта,1.683456340262027,positive
ши,1.681857424684815,positive
хиз,1.6792728464504563,positive
т в,1.6785878276661197,positive
або,1.6710571451686986,positive
жи,1.6702432454122922,positive
ир,1.6671384699363268,positive
ай,1.662830501040817,positive
 ме,1.6550209805670608,positive
ала,1.6547471385911623,positive
зв,1.6512839680040263,positive
бий,1.6442906946130307,positive
сак,1.6442152159538224,positive
мис,1.640149148829235,positive
ша,1.6312734742738209,positive
ги,1.6311154161188381,positive
