feature,coef,impact
гас,7.50820866750614,positive
аев,6.339378664868103,positive
хан,6.214047659866615,positive
 ом,6.028834824295171,positive
дин,5.661420089327242,positive
иев,5.526979319128323,positive
ят ,5.4095952962031575,positive
ае,5.323050211799719,positive
осм,5.244992704848725,positive
еко,5.188732838648754,positive
мед,5.171308736466624,positive
али,5.012183120682584,positive
гад,4.999845578820762,positive
асу,4.974445648120523,positive
ьяс,4.689441772461236,positive
ва ,4.6044036690645385,positive
ами,4.5610951205359855,positive
ият,4.558027041296861,positive
ило,4.492599220375797,positive
ов,4.492186063132121,positive
ат ,4.450369317540755,positive
сул,4.400508786173454,positive
гом,4.323961209360433,positive
оме,4.271113676370374,positive
ази,4.269183888629617,positive
аро,4.266215678430423,positive
зан,4.26354118008947,positive
дов,4.255724316442101,positive
ших,4.234993333024318,positive
иб,4.2252357047367255,positive
т ,4.183008218446217,positive
ома,4.138506118430978,positive
идр,4.051371297248314,positive
в з,4.037025932609689,positive
ула,4.009315896831009,positive
лла,3.992785733325295,positive
аб,3.924565949014483,positive
ие,3.921088706332977,positive
кер,3.874847196538187,positive
бов,3.871405584020216,positive
 за,3.870765919233851,positive
бег,3.8372035137503797,positive
амм,3.81749847002273,positive
рсл,3.811389668405349,positive
бду,3.7388520628219184,positive
уев,3.7177616912693128,positive
маз,3.70633377873572,positive
ом,3.7043090941374897,positive
аго,3.68057724449679,positive
гю,3.6787715176423053,positive
ирз,3.6583604388775797,positive
шах,3.625507386870994,positive
аг,3.609243312662854,positive
сен,3.6071978694994598,positive
алх,3.497480884658834,positive
изв,3.4798471615851385,positive
ака,3.4638243156887802,positive
аж,3.4447020852975,positive
 дж,3.4055631683054255,positive
джи,3.3887995110487648,positive
гит,3.3476478244097483,positive
ати,3.343218370248221,positive
ям ,3.338422996239748,positive
су,3.322058871864384,positive
каи,3.3098987320062307,positive
мус,3.298400511906126,positive
иял,3.279973277287877,positive
 им,3.2692375408953147,positive
зва,3.2470765837799944,positive
ова,3.244343174757754,positive
гюл,3.2431002490704626,positive
из,3.2372871971791786,positive
уд,3.2316522957417098,positive
ере,3.2193122198519357,positive
утд,3.195220665135795,positive
юсу,3.192833998228448,positive
сир,3.171210076123552,positive
урб,3.1575307233770546,positive
 зу,3.15146943995458,positive
хач,3.1398852186400688,positive
ано,3.132203123450635,positive
бан,3.1283588979777113,positive
 ку,3.1261025902146047,positive
апи,3.1211409636081235,positive
лие,3.106711669401259,positive
рту,3.1059291003092775,positive
бол,3.0933820691763754,positive
ало,3.0860480325222723,positive
 ч,3.0827380717750668,positive
гам,3.0802637622274145,positive
маг,3.0776713994976124,positive
уе,3.0769938408785653,positive
му,3.04626103157711,positive
ад ,3.0461869213432617,positive
в л,3.042555562532996,positive
дж,3.0399003123836357,positive
дур,3.034425063013362,positive
хал,3.030334146801095,positive
ажу,3.0277240820018756,positive
сак,3.0127816500028612,positive
укм,3.0004727992739344,positive
сма,2.9856795694214617,positive
аву,2.984090184558753,positive
пат,2.9807599366465376,positive
дир,2.9784454352509124,positive
 ис,2.9765388993652766,positive
нар,2.9432686378485577,positive
маи,2.9429008070405382,positive
яс,2.9428485647487883,positive
 ка,2.9404332727664553,positive
диб,2.9363754364633103,positive
кур,2.9338916738263228,positive
уди,2.929549568509879,positive
нап,2.907458654277095,positive
ьяе,2.906415147500772,positive
гус,2.903170822271313,positive
рха,2.903153943010872,positive
ас,2.900981902220926,positive
а ш,2.893859682986657,positive
фия,2.882278124895055,positive
хиз,2.86840379916984,positive
суп,2.861897831916976,positive
мис,2.849252762273869,positive
ма,2.847134861927636,positive
усе,2.8454423887921347,positive
ап,2.834147981132912,positive
в ,2.8281340715156755,positive
ам,2.8197659810025772,positive
 гю,2.8139014355553096,positive
ру,2.8107104431214283,positive
нав,2.8099109044939015,positive
хб,2.782856774679228,positive
лик,2.7711667075143063,positive
лам,2.7625236093252346,positive
зое,2.7581532507926023,positive
сае,2.7351002611950306,positive
ахб,2.7333083567773713,positive
бек,2.704600006955087,positive
мае,2.7042417779236487,positive
 му,2.69144780809547,positive
има,2.686968894514716,positive
ад,2.6842784945852127,positive
лае,2.6794864359530486,positive
хов,2.670846326336484,positive
хав,2.658833860245862,positive
бак,2.652694745668051,positive
ейн,2.637091470916929,positive
ги,2.6267961679884286,positive
ейл,2.6143394900947614,positive
гер,2.6134544208019035,positive
в г,2.6129760786934497,positive
фик,2.5986184068193388,positive
сли,2.598464851310822,positive
еми,2.5948096787463415,positive
а ж,2.586911482047814,positive
ум,2.5811560859339546,positive
ср,2.5741766009356017,positive
асх,2.5501133968876672,positive
ди,2.5438121771271924,positive
джа,2.540434270930658,positive
гир,2.517735613375416,positive
риз,2.5148345820474973,positive
вуд,2.5133272646260556,positive
гим,2.5112485156588003,positive
ме,2.4983793034708457,positive
бий,2.493253417415842,positive
ке,2.488019636165388,positive
арс,2.4841851760368034,positive
ум ,2.47852395371483,positive
мин,2.465812755877766,positive
к и,2.459835458911119,positive
лей,2.4595171516396275,positive
дул,2.4467072502468246,positive
ьям,2.4443826356209826,positive
ач,2.4423546370442173,positive
аба,2.440856502250499,positive
жие,2.4400295808057924,positive
йно,2.4267367858392674,positive
сеф,2.4257025999829627,positive
баг,2.422736885692987,positive
 ат,2.422582022753528,positive
шуа,2.421331221572316,positive
 на,2.41711172484388,positive
в н,2.4151385301241617,positive
ат,2.4003334069172224,positive
лта,2.3979614401255573,positive
мик,2.3966267952981197,positive
ибе,2.3919357982178076,positive
рба,2.3901581132172605,positive
эми,2.3895766697285463,positive
яхь,2.3881834593251647,positive
раг,2.372260204025565,positive
зух,2.3657318225127417,positive
 ум,2.363736160492091,positive
 ба,2.356343375412962,positive
 са,2.352791073842594,positive
жат,2.3523112348257436,positive
 аи,2.352286763833592,positive
хба,2.336922984003267,positive
 ме,2.333588541462697,positive
сел,2.3304011398089384,positive
га,2.3070185893788246,positive
аи,2.3039007951047497,positive
сб,2.2998926814673717,positive
нух,2.2973786672935095,positive
мза,2.296198841548637,positive
фае,2.293641010854991,positive
тим,2.2916203560181185,positive
 ра,2.28778428481314,positive
хья,2.2742174279951137,positive
хае,2.269566053421984,positive
ерл,2.2673399851655085,positive
ити,2.2672362099844086,positive
 ша,2.261883841953609,positive
лга,2.2585871481929427,positive
ко ,2.2584311101985377,positive
изр,2.2558463520414596,positive
шам,2.2552560812127833,positive
ов ,2.250623019471587,positive
аша,2.2476070128597674,positive
ада,2.2466311656097186,positive
нус,2.238557129205372,positive
йг,2.2274844426202183,positive
в о,2.2195964411486964,positive
айш,2.2155565745313694,positive
айг,2.204668469199031,positive
ид,2.2037743714802174,positive
жаб,2.198542806336621,positive
таг,2.1981380793301883,positive
ял ,2.196374184961728,positive
ар ,2.1962268290349685,positive
жут,2.1956429725457163,positive
 ш,2.187001652601527,positive
мил,2.183533465071016,positive
ясо,2.182962929452488,positive
идо,2.182699793732079,positive
йла,2.1819949019490386,positive
ай,2.178345099548155,positive
йн,2.1723540134609403,positive
бас,2.1644990224314573,positive
угу,2.1593032844311613,positive
аир,2.1564642185883787,positive
ват,2.1540524029885995,positive
йша,2.1463106615236707,positive
хь,2.1462534601917302,positive
уп,2.1421398782137944,positive
 те,2.1377666120144285,positive
мут,2.137355377282464,positive
т в,2.1189237991691594,positive
ул,2.117268167081546,positive
ву,2.106768388830717,positive
ута,2.1044776678804404,positive
ьби,2.104291604944601,positive
эди,2.1038904382678285,positive
 гу,2.0986336591926817,positive
овн,2.0928724899907087,positive
ирб,2.0872928841051115,positive
бад,2.0821824607085246,positive
муд,2.071301613340249,positive
эс,2.069831438613967,positive
аги,2.0693889240501018,positive
а б,2.0661516412278256,positive
иму,2.06478945038964,positive
хме,2.0578638853139113,positive
аиб,2.0564999284437104,positive
ана,2.054414281834931,positive
ши,2.052292288705258,positive
узо,2.0513749667369447,positive
саи,2.049488247369582,positive
йи,2.0464449978670176,positive
чие,2.043487156627911,positive
апа,2.04222413399981,positive
олт,2.040375841993342,positive
за,2.0366960277633126,positive
ифр,2.0304790334409666,positive
анб,2.0272081308732313,positive
 з,2.0228510768174495,positive
кбе,2.0225821251310716,positive
вма,2.0121052579303647,positive
иср,2.0093220283272544,positive
аид,2.002560773521534,positive
ейх,2.0003760604929073,positive
либ,1.9953819843255665,positive
тин,1.9847879736721956,positive
ема,1.9765171518025346,positive
ето,1.9750064142515782,positive
лб,1.9668808629625432,positive
олл,1.96018841519782,positive
мов,1.9596699068688754,positive
лук,1.954255610637037,positive
пир,1.951120424948695,positive
аюб,1.9482045798884005,positive
сын,1.944882001689151,positive
паш,1.9446808283879684,positive
ис,1.944365959413864,positive
ияв,1.9333640661250113,positive
киф,1.930912521621189,positive
лат,1.9266986728924804,positive
жа,1.9254286021693503,positive
тул,1.9230335868605783,positive
йбу,1.9187939693059899,positive
имб,1.914096403829179,positive
шир,1.9073734574838783,positive
айи,1.9050234475050851,positive
ияу,1.9041984161086967,positive
уху,1.9039029771697844,positive
ауд,1.8984844046407081,positive
нва,1.8970662643641243,positive
ев ,1.896182832264539,positive
йб,1.8945525581472233,positive
гид,1.8910492039405116,positive
утт,1.8888206706862944,positive
а р,1.888480946800912,positive
м г,1.8877633085449734,positive
ева,1.8862752517452592,positive
ала,1.884071913639757,positive
даи,1.8838501016955072,positive
пие,1.8832189747307653,positive
абу,1.8807775633382418,positive
ал,1.8794573598985533,positive
зул,1.8768365038310588,positive
хта,1.8755822516914153,positive
ят,1.8741136058037613,positive
ади,1.8740719057402888,positive
мха,1.866638163344709,positive
ндо,1.8630059673692907,positive
