feature,coef,impact
т ,3.8974153388085706,positive
аг,3.8157264190899864,positive
иев,3.6529928571300796,positive
ма,3.554780965110927,positive
ие,3.5221578389628707,positive
аев,3.265257028914197,positive
ае,3.1969221480028738,positive
аб,3.10701202854499,positive
али,3.0670666984215984,positive
мед,3.0436547249278187,positive
ат ,3.0355562451262954,positive
дин,2.9720531672936645,positive
ам,2.9488619634722375,positive
хан,2.9436132502639567,positive
му,2.914618378561294,positive
дж,2.8689543684865826,positive
ул,2.7298568336495066,positive
дов,2.7204097432026404,positive
ами,2.6974583678347557,positive
су,2.642647514924748,positive
гом,2.565311199826338,positive
маг,2.562824474470004,positive
аго,2.5403283063791924,positive
оме,2.512313597161118,positive
за,2.423092201955984,positive
ме,2.408584836840069,positive
ом,2.3946294555011507,positive
еко,2.3477947353701594,positive
бек,2.304123445821674,positive
иб,2.2755552007094058,positive
в ,2.2222067090190922,positive
га,2.1872570227087746,positive
ба,2.181658324230031,positive
ва ,2.1337320119750562,positive
аро,2.1315191103008173,positive
ов,2.1289127585296734,positive
лие,2.1274012849144865,positive
ед,2.124216952222828,positive
гас,1.972518929807418,positive
 ш,1.9580952813291048,positive
ула,1.9452298571330107,positive
ус,1.9313733123656878,positive
сул,1.9304919104751355,positive
гад,1.9298017114936525,positive
ят ,1.9123909683579288,positive
джи,1.8998579635727175,positive
жа,1.8815776578269485,positive
ша,1.8505940027091623,positive
ат,1.8476811630173675,positive
бе,1.8427025033118825,positive
 са,1.8263301000635448,positive
аги,1.790633364285651,positive
ги,1.7878985751872658,positive
адж,1.7765324314235456,positive
ият,1.764637084446172,positive
 за,1.7625532390664296,positive
ур,1.7475945424116637,positive
уд,1.7411034922904458,positive
жи,1.7395046408477606,positive
ило,1.7369740416390074,positive
сма,1.7348936051020494,positive
 ис,1.7190771890671144,positive
 з,1.7184943888729658,positive
джа,1.7153299418670416,positive
ано,1.7127989326878257,positive
ди,1.7066260985398192,positive
ев ,1.6822842885599545,positive
из,1.668745126780872,positive
ас,1.6642751540494691,positive
ят,1.6435941981117135,positive
бду,1.631711552429903,positive
ад,1.628422455472325,positive
 ом,1.6218764358129776,positive
рб,1.599463224375347,positive
 му,1.5931835724497505,positive
ов ,1.5868283361887006,positive
ра,1.56904077919656,positive
аса,1.5599827034281768,positive
би,1.5410323266275383,positive
има,1.53106532307703,positive
са,1.5302777087641146,positive
ева,1.5269923984689469,positive
уди,1.5260333633778338,positive
зан,1.4999828454871005,positive
дул,1.484033295674015,positive
аз,1.4818470460144508,positive
ут,1.4815984437478473,positive
ум,1.4749884799301698,positive
йн,1.4733687022847606,positive
ир,1.4683380330962243,positive
ах,1.4671909853771203,positive
 ша,1.4506816439381607,positive
бан,1.4488672227368515,positive
 ка,1.4410405637290309,positive
ази,1.4316170701896602,positive
до,1.4299350724484414,positive
асу,1.4268082204688532,positive
ати,1.4136652480042577,positive
в з,1.4135392204663808,positive
урб,1.402453636414921,positive
сае,1.3982276214440699,positive
арс,1.3912058319439833,positive
аж,1.3865108412371798,positive
мус,1.3515993843764733,positive
ака,1.3489068749243898,positive
ьяс,1.3432051948073584,positive
 дж,1.34055531372371,positive
едо,1.338491959020838,positive
ид,1.3297108950634307,positive
жие,1.3295196353177843,positive
бд,1.3243941663338288,positive
сал,1.3232393875962356,positive
абд,1.3215550529679292,positive
лла,1.3132965707269606,positive
 ба,1.3040866568057077,positive
ну,1.3000793669546964,positive
мил,1.293932584035666,positive
ова,1.2852527356012715,positive
ка,1.2494606500962573,positive
рз,1.2436365359880865,positive
яс,1.240396275070201,positive
кер,1.2388850942379102,positive
усе,1.2327338726743786,positive
см,1.2264904154381921,positive
ап,1.2263457871160202,positive
ру,1.2207704396053367,positive
утд,1.2193074780924158,positive
рс,1.2152297953318614,positive
ха,1.209504349819968,positive
ира,1.2071493667097053,positive
ино,1.2070487027073764,positive
 аб,1.2033859412082362,positive
ке,1.2010394212657085,positive
гус,1.191221616586742,positive
а ш,1.1898481933200598,positive
гим,1.1875638656955179,positive
юсу,1.1821487497643226,positive
маз,1.1761495119352976,positive
ирз,1.1731042105100193,positive
кур,1.1697704120405419,positive
бов,1.1655801129637704,positive
сен,1.1641226292541293,positive
пат,1.1629353844996133,positive
ду,1.1626639775127603,positive
ейн,1.1607760755427794,positive
 зу,1.1559321871519346,positive
д ,1.1396415032501332,positive
шам,1.137191880888462,positive
идр,1.1349630896984046,positive
ал,1.1160818408576154,positive
осм,1.1153303790101137,positive
рба,1.1152350945220522,positive
 ам,1.1075320344958235,positive
ада,1.1071255185716178,positive
гю,1.1051567939718605,positive
аи,1.1048224511316154,positive
го,1.1044711848443713,positive
уев,1.1044183531581997,positive
ала,1.1043878041626225,positive
шах,1.0958029767308566,positive
суп,1.0913729493740993,positive
зу,1.0890195344483629,positive
уе,1.0829853271840484,positive
т а,1.0748057118212788,positive
нар,1.0730828039828788,positive
лей,1.0676879910977557,positive
ср,1.0621394633694068,positive
бег,1.0617273290576987,positive
гам,1.0564630529634254,positive
раг,1.049029555625914,positive
аба,1.0485830034993104,positive
уп,1.0478425998557723,positive
юс,1.041756842998846,positive
саи,1.0393769059318856,positive
ома,1.0388532923091163,positive
хал,1.037165855361491,positive
ай,1.0295918129581398,positive
апи,1.0289368853858363,positive
лта,1.0261406181888688,positive
гир,1.023543041271617,positive
маи,1.0130989817135243,positive
хме,1.0059730126668776,positive
дир,1.0033005515106383,positive
рха,0.979790057160677,positive
лат,0.975994865516873,positive
