feature,coef,impact
т ,3.595306852749711,positive
аг,3.5933003631469607,positive
ма,3.4993515153153587,positive
иев,3.2949074137067647,positive
ие,3.198502350083787,positive
аб,2.9752774751945394,positive
аев,2.948415316117153,positive
ае,2.9097596389695806,positive
дж,2.8279547814079966,positive
мед,2.793691868085041,positive
ам,2.7879981494134722,positive
али,2.660024479209031,positive
ат ,2.656294375904641,positive
хан,2.629187562109807,positive
ами,2.604109218291411,positive
му,2.54931095401423,positive
дов,2.5270520881303087,positive
ул,2.4806296837072086,positive
гом,2.4739494574987537,positive
маг,2.4728201039747337,positive
дин,2.47174418912411,positive
аго,2.4394273233174903,positive
су,2.4317983271385852,positive
оме,2.417690245598562,positive
за,2.380546268836615,positive
ом,2.3700579337287566,positive
ме,2.3381204384274223,positive
в ,2.189186727434223,positive
ов,2.1771075472384087,positive
ед,2.149490714446034,positive
еко,2.1248581140880214,positive
ба,2.0380802906464712,positive
бек,2.0298457950866435,positive
иб,2.0279398479027293,positive
лие,2.020451125451495,positive
га,2.003551625572938,positive
аро,2.001771695454671,positive
адж,1.9008358792858406,positive
ва ,1.8887102779597227,positive
 ш,1.8346455002431494,positive
ша,1.8332785202381696,positive
гад,1.8187165557013953,positive
джи,1.8135056800276892,positive
ат,1.8104217551297332,positive
жа,1.807198210572839,positive
сул,1.7853792447835206,positive
жи,1.7618033334920267,positive
ус,1.7498222347854278,positive
гас,1.7456745906566549,positive
ад,1.742351871995276,positive
бе,1.7363161285380335,positive
 з,1.686633563155248,positive
уд,1.682424100661261,positive
ят ,1.6644644643754334,positive
аги,1.6621454634121682,positive
до,1.6559495426216584,positive
ула,1.64992145441022,positive
 ис,1.643521223763445,positive
са,1.6429081268173928,positive
рб,1.638093179394965,positive
ило,1.6322840892656088,positive
 за,1.630430833440333,positive
ева,1.6186700463753756,positive
ас,1.616767304905114,positive
ов ,1.6162871694894165,positive
ги,1.6055646897637517,positive
 са,1.5924598546759257,positive
ано,1.5850443499887648,positive
ев ,1.5578392317575982,positive
ур,1.5554155603830386,positive
джа,1.5450641118923334,positive
ах,1.5397205343335079,positive
ият,1.5328173238770533,positive
ди,1.5203762421932192,positive
аса,1.5132321824181327,positive
аз,1.5045850369144549,positive
 му,1.496388385083448,positive
 ша,1.4786272064799746,positive
ра,1.477058279453799,positive
едо,1.4741443028222883,positive
би,1.463538233426151,positive
бду,1.4425074861452627,positive
има,1.4377915054165618,positive
ум,1.4249920216321699,positive
уди,1.4071719632459587,positive
ха,1.3960933023563353,positive
ир,1.390181238619527,positive
сма,1.3873105649393427,positive
бд,1.3814218665729014,positive
абд,1.3795403909562547,positive
 ка,1.3740192629845784,positive
ят,1.372481345604159,positive
йн,1.3720542301532817,positive
ид,1.3686629892497664,positive
 ом,1.3353149155672568,positive
го,1.3197598515534097,positive
 аб,1.3197219915817326,positive
дул,1.316546698876874,positive
из,1.3128086497287808,positive
ут,1.3126190619454818,positive
бан,1.2908912257597274,positive
мус,1.269134159554557,positive
урб,1.2667456994890567,positive
в з,1.2227310326523795,positive
ду,1.2056659515292125,positive
зан,1.1998353632209315,positive
ру,1.1889013638983095,positive
 дж,1.1740693346999986,positive
д ,1.1724262118877415,positive
ал,1.169943225560551,positive
ка,1.153975213017893,positive
асу,1.1528955040829771,positive
т а,1.146362799814237,positive
рба,1.1439609749454698,positive
ака,1.1386678279834381,positive
сае,1.133238799551805,positive
ке,1.1281070890988798,positive
ази,1.1133085293161566,positive
аж,1.1067035405193426,positive
ли,1.1013838578221333,positive
жие,1.0946818657683666,positive
ейн,1.0937481520939254,positive
ати,1.0864389845347209,positive
арс,1.083208633788282,positive
ьяс,1.082904325047841,positive
 ба,1.0757559135222228,positive
сал,1.0626804296784682,positive
а ш,1.0617812988046724,positive
маз,1.0603397739394194,positive
зу,1.0580387237121742,positive
ино,1.0543314838748268,positive
нов,1.0423900355926132,positive
гим,1.036507969784742,positive
яс,1.0364794913871127,positive
см,1.034791009361417,positive
пат,1.034050881833263,positive
мил,1.0336009465408431,positive
уп,1.0318992114855265,positive
да,1.0307825755758095,positive
ови,1.0306961468694689,positive
ира,1.0214816534710895,positive
раг,1.0189439339107627,positive
гус,1.0172854648426275,positive
утд,1.0157509958635682,positive
усе,1.0147360308404285,positive
юсу,1.0099609569182169,positive
суп,0.9933353086168449,positive
кур,0.9931887756314928,positive
юс,0.9921823682661034,positive
кер,0.9919849991344957,positive
ап,0.9889796850805234,positive
 а,0.9870662018171845,positive
 ам,0.9799691767849172,positive
ада,0.9754982544671086,positive
лла,0.9740226319173364,positive
ев,0.9725405649259007,positive
 зу,0.9675524805887686,positive
ала,0.9672984892360424,positive
ова,0.965641767420931,positive
бов,0.9552148569209818,positive
шах,0.9545358153408197,positive
хм,0.9533123165444145,positive
хме,0.9492822551454979,positive
ши,0.9428721200205057,positive
рз,0.9427783628433578,positive
шам,0.9427727516433902,positive
ахм,0.9380963307306937,positive
ирз,0.9339920194693051,positive
идр,0.9337877615506955,positive
гю,0.9328725839181176,positive
осм,0.9303746841072292,positive
ай,0.9295486554441971,positive
гам,0.9271367438852388,positive
аба,0.9238946571675637,positive
уев,0.9191031388310963,positive
лей,0.9134854479943373,positive
 м,0.9091243303048424,positive
гир,0.9085998329873869,positive
гу,0.908547808500252,positive
ср,0.9082890636430531,positive
аи,0.9059223563459382,positive
ага,0.8995910408116401,positive
ну,0.8951077001109489,positive
овн,0.8929891408344673,positive
лим,0.8894829526530026,positive
рбе,0.889388934397895,positive
лам,0.8856322411280709,positive
уе,0.8851525368347596,positive
ей,0.8837765092431982,positive
рс,0.883450850552452,positive
мал,0.8788948837916941,positive
рад,0.8753085408476345,positive
 ма,0.8677601205680793,positive
сен,0.8632987652383688,positive
маи,0.8610389773447584,positive
саи,0.8547521130916199,positive
но,0.8465902278094903,positive
бу,0.8383486071238716,positive
в н,0.8311501977675728,positive
нар,0.8288906528932447,positive
рха,0.8278355114891739,positive
аза,0.826953391344646,positive
дри,0.8218687803388031,positive
йно,0.8217470842215767,positive
аби,0.8211891426977891,positive
исм,0.8207870681313617,positive
бег,0.8133781385700255,positive
апи,0.8123673943814591,positive
 ас,0.8119724992016549,positive
хал,0.809342181810168,positive
ших,0.80504040669406,positive
ома,0.8038785852531779,positive
 к,0.8033902118240512,positive
гюл,0.8007577813052627,positive
 гю,0.798768749152737,positive
и ,0.795619939455559,positive
а р,0.7927575872495645,positive
лта,0.7877562161103338,positive
бак,0.7844141561480704,positive
лих,0.7821946733777609,positive
в г,0.7817601220171646,positive
лик,0.7777784482494309,positive
дие,0.7725565185521155,positive
мин,0.7720061236340063,positive
 ра,0.7716095263135362,positive
 г,0.7702525680883787,positive
ибе,0.7691531978627815,positive
 х,0.7683009672630008,positive
идо,0.7631200344612177,positive
сир,0.7546535494764635,positive
 э,0.7532008843384105,positive
лае,0.7514326952033763,positive
мае,0.7493663348391897,positive
ибр,0.7479538046119588,positive
аид,0.7404403967962823,positive
ясо,0.7389093236250731,positive
кам,0.7377155919986919,positive
рсл,0.7363441028601664,positive
 у,0.7352187389994435,positive
 гу,0.73243821650916,positive
зае,0.7247766838966136,positive
 б,0.7245678456223249,positive
эл,0.7240702650494799,positive
мур,0.7216341334116141,positive
таг,0.7169191954998895,positive
ере,0.7169020429518409,positive
зул,0.7133330335745754,positive
тди,0.7132840537802895,positive
 ку,0.71308650781812,positive
гер,0.7098155966312776,positive
 ах,0.7096646554273889,positive
ис,0.7094299021069046,positive
лат,0.7011101649038913,positive
аш,0.6991142832224957,positive
тд,0.6958045425633972,positive
 на,0.6943019006966412,positive
 юс,0.6940697436900245,positive
жаб,0.691644664525447,positive
мов,0.6897250887392933,positive
ьяе,0.6892635056981941,positive
тае,0.6840659635518072,positive
хб,0.6835042610984188,positive
ан ,0.6805513104279531,positive
лт,0.6795967106055887,positive
 ум,0.6795289506593145,positive
абу,0.6760185847600452,positive
риз,0.6747827376289242,positive
йма,0.6746340515587053,positive
ед ,0.6709705465118887,positive
т в,0.6638030427595276,positive
ирб,0.6635699867734269,positive
мут,0.6632785870109442,positive
рсе,0.6621984431953482,positive
а а,0.6610840909605648,positive
упо,0.6586586266639278,positive
йм,0.6580836385512631,positive
 ха,0.6558098115826905,positive
в л,0.6556134335616712,positive
рза,0.6504799408044567,positive
зва,0.649717486062733,positive
 ч,0.6486084731696924,positive
вич,0.6426660188821605,positive
 га,0.6419239382389867,positive
м ,0.6412173325180127,positive
дир,0.6376824527378279,positive
