feature,coef,impact
хан,6.136235788106206,positive
гас,5.097076273784846,positive
аев,5.033383946086408,positive
иев,4.879030058974864,positive
т ,4.876961662614154,positive
дин,4.752654341341102,positive
ами,4.643658835802246,positive
ае,4.62699789600162,positive
мед,4.518523721915593,positive
ат ,4.333318096994754,positive
еко,4.301071869431063,positive
али,4.30051069850958,positive
аг,4.210711708780395,positive
гом,4.083269769434294,positive
 ом,4.029074529829132,positive
дов,3.9180485665323768,positive
ие,3.886088203494413,positive
оме,3.84410242000161,positive
иб,3.7458790087946654,positive
ят ,3.7452141244170103,positive
аб,3.7184029681612922,positive
аро,3.6900240532719497,positive
аго,3.6839457884453433,positive
су,3.528760942520156,positive
ма,3.5266162028969457,positive
гад,3.513816462900609,positive
сул,3.494761293937362,positive
ула,3.4844635818473773,positive
ьяс,3.467898764926556,positive
ва ,3.407959566966418,positive
ият,3.4072414445223567,positive
асу,3.4018680896450073,positive
ило,3.3255362005273574,positive
осм,3.32463307061658,positive
маг,3.306245305101256,positive
ом,3.259852935256255,positive
дж,3.2516781027460784,positive
му,3.2339733794929155,positive
зан,3.227227048342221,positive
 ис,3.1696380662311916,positive
 за,3.1603290040653076,positive
ов,3.148410995753459,positive
ших,3.1341732548241636,positive
в з,3.1036549939556757,positive
ам,3.0922101461353275,positive
бек,2.9146993309688805,positive
из,2.8981407653324935,positive
кер,2.870069875178088,positive
джи,2.8699972842612693,positive
лие,2.868058072627081,positive
уд,2.8553104443871957,positive
сма,2.8060058673287602,positive
уди,2.8040978620783394,positive
ака,2.765762237433145,positive
бег,2.765046639210011,positive
бду,2.715067366960299,positive
ази,2.7121705621351095,positive
урб,2.6948903783762774,positive
уев,2.6847460528910907,positive
лла,2.679409213573029,positive
идр,2.656307540626004,positive
ирз,2.6523685743149708,positive
гю,2.644160023738886,positive
за,2.641968645445855,positive
ома,2.63947361516363,positive
ул,2.632348630108575,positive
бов,2.620709885910556,positive
аж,2.614380866463074,positive
мус,2.6063963251513096,positive
аса,2.5743904827231185,positive
бан,2.5433174925504876,positive
га,2.5330614287731326,positive
гам,2.5191646071988876,positive
ати,2.5163650383919127,positive
ано,2.50409098468709,positive
ас,2.501586061750203,positive
маз,2.4902317391723274,positive
уе,2.464600380122831,positive
