feature,coef,impact
т ,4.474705188563799,positive
аг,4.113065218564396,positive
иев,4.038634644467523,positive
хан,3.7650639973481277,positive
ие,3.7609174240979466,positive
аев,3.760030717932451,positive
дин,3.653711209780352,positive
ае,3.652670000470258,positive
ма,3.60671563393903,positive
ат ,3.493657757477447,positive
ами,3.4667218637078117,positive
али,3.4318830899083115,positive
мед,3.409425568082354,positive
аб,3.381902969953008,positive
дж,3.2948468541776945,positive
су,3.0283543636652333,positive
ам,3.0185588856204575,positive
дов,2.966270349878036,positive
гом,2.900591296632332,positive
му,2.895460649317397,positive
оме,2.8769051028434576,positive
еко,2.864993013458479,positive
маг,2.8509162840324587,positive
аго,2.8422729731814442,positive
гас,2.78655123199301,positive
ул,2.778253186789806,positive
за,2.7568516491637314,positive
ом,2.7034614420232344,positive
иб,2.695478951722131,positive
аро,2.6303817084887373,positive
ме,2.5286902352905423,positive
бек,2.491423431931553,positive
сул,2.4461756235648173,positive
лие,2.4353992805005786,positive
ва ,2.37627465184038,positive
гад,2.3444593636738884,positive
га,2.2984175691262667,positive
ов,2.2926461516522245,positive
 ш,2.292638113378297,positive
адж,2.287284680964312,positive
ило,2.2776033956115,positive
ят ,2.2765360604599794,positive
 ис,2.2699940049317107,positive
ула,2.2663481131148964,positive
уд,2.2398916999793497,positive
ият,2.2010544200408004,positive
в ,2.199896171671237,positive
 ом,2.19730439139465,positive
ед,2.1351240329925716,positive
джи,2.1317510810633524,positive
жа,2.1199111110233115,positive
 са,2.1109869990385413,positive
 за,2.1019128871586203,positive
ус,2.1012153549209827,positive
ас,2.0837714356942882,positive
сма,2.0751585205374026,positive
аги,2.0589848744316703,positive
аса,2.0255736518234104,positive
ба,2.018842339104029,positive
рб,1.984713122855391,positive
ат,1.9606971890341482,positive
жи,1.9285450903626005,positive
има,1.908315060179094,positive
бе,1.9079593076529515,positive
из,1.9038456736640117,positive
уди,1.8996500114710642,positive
ги,1.898528883079276,positive
джа,1.8788776480867522,positive
би,1.8766907193488729,positive
 з,1.8740070439441372,positive
бду,1.8675861102646,positive
ша,1.8654458942305676,positive
зан,1.8550519788507314,positive
ано,1.8533794181847307,positive
в з,1.840419539323401,positive
ум,1.8296885211850207,positive
 ка,1.7984142705268533,positive
ят,1.7929287411777224,positive
асу,1.7879024550544154,positive
 му,1.784605446106513,positive
аж,1.7465719523129681,positive
ьяс,1.720906348656171,positive
ди,1.717809576321363,positive
лла,1.7135472923046424,positive
аз,1.7122414770904768,positive
ад,1.7021108233359736,positive
ака,1.7018387462948046,positive
 ша,1.6791973229252064,positive
ид,1.6733087625422174,positive
ази,1.6688187769663976,positive
ати,1.6631568253309719,positive
урб,1.6626395151680455,positive
са,1.6570526852578469,positive
ева,1.6570517322641247,positive
ев ,1.6560916816689093,positive
бан,1.6518572101407698,positive
сае,1.6505821294693894,positive
ур,1.6490322344298423,positive
мус,1.6458767217948302,positive
ов ,1.643054594220056,positive
ут,1.6017877437722154,positive
осм,1.5913097086406667,positive
яс,1.579352544305546,positive
ир,1.5669144091819287,positive
йн,1.5552710735830817,positive
а ш,1.5538941024189166,positive
арс,1.51561941618284,positive
гус,1.502831051387842,positive
рба,1.5021104398835263,positive
 дж,1.4990402274371866,positive
ке,1.4956407603114525,positive
кер,1.476249389025019,positive
бег,1.4756627378652207,positive
абд,1.4754524951620978,positive
дул,1.4676911324413917,positive
уев,1.4629832651402956,positive
ср,1.461949720241179,positive
ейн,1.4604749708372622,positive
бд,1.4534826718431468,positive
усе,1.4426274650833337,positive
идр,1.4397334751784134,positive
 аб,1.4321837636695427,positive
суп,1.432077338432927,positive
ирз,1.429935920783447,positive
д ,1.4279920472430045,positive
нар,1.4171312333726906,positive
юсу,1.4168586263705862,positive
маз,1.4157629758894534,positive
ха,1.4137131382046915,positive
бов,1.409573167338465,positive
ру,1.40129932250043,positive
уе,1.4005273770968805,positive
едо,1.3941521122816827,positive
ова,1.3896892182095475,positive
уп,1.3845796157064716,positive
гю,1.3721798127153901,positive
лей,1.367472960027932,positive
см,1.36266047691139,positive
хме,1.3624481280443337,positive
мил,1.3579641076658067,positive
ших,1.3514636767137194,positive
жие,1.348249174063402,positive
