feature,coef,impact
т ,4.122070627806083,positive
аг,3.9577664752905064,positive
ма,3.6078695673500043,positive
иев,3.5681204479683473,positive
ие,3.444919797542202,positive
аев,3.334022985442156,positive
ае,3.271905978644802,positive
аб,3.2289099531504926,positive
хан,3.2007380021085132,positive
мед,3.0680059991837334,positive
ат ,3.047269699673426,positive
али,3.029827280653614,positive
ам,2.99885934528932,positive
дин,2.9929012172653255,positive
ами,2.9925040350661494,positive
дж,2.95741514393933,positive
су,2.794926009386251,positive
дов,2.735361118353034,positive
му,2.7010102922262695,positive
гом,2.688826276800162,positive
ул,2.6677570181322183,positive
аго,2.659537804046985,positive
маг,2.6430754240600667,positive
оме,2.6408460236310836,positive
ом,2.568839691032005,positive
за,2.5409031216552105,positive
еко,2.4210398642772715,positive
ме,2.4080745622915676,positive
бек,2.3577497758481214,positive
лие,2.294441622024547,positive
иб,2.2892365198776097,positive
аро,2.2197988148207335,positive
ов,2.2014074288944094,positive
га,2.1923914164222666,positive
гас,2.1621414750305257,positive
ед,2.159960131162475,positive
в ,2.1269664107099646,positive
сул,2.0653781873862984,positive
 ш,2.0191283309284977,positive
ва ,2.0169127713526103,positive
адж,2.013460844836578,positive
ба,1.9769036010977041,positive
ят ,1.9737316723601614,positive
гад,1.9711401247064402,positive
ус,1.9643153333727088,positive
джи,1.959191682404506,positive
ат,1.9533934966768909,positive
жа,1.945256410534403,positive
 ис,1.9175289573717038,positive
аги,1.913863497213666,positive
бе,1.9131986719795375,positive
ша,1.9075632648933354,positive
ият,1.9012442387665387,positive
ило,1.8930715267818978,positive
ула,1.8809070392509495,positive
уд,1.87675282065171,positive
 за,1.8464893307637107,positive
жи,1.8420302954447867,positive
ас,1.8294637011428285,positive
рб,1.792713087549455,positive
 са,1.7706192617291638,positive
аса,1.7629502363314196,positive
 з,1.74731047738384,positive
сма,1.6990685489889013,positive
ди,1.693930760676509,positive
ад,1.673106770934623,positive
са,1.665749831130619,positive
ят,1.66504490499593,positive
джа,1.6591097811523075,positive
 му,1.6469626226341463,positive
ано,1.6468032592191124,positive
 ом,1.6411080888564573,positive
ги,1.6388234341009313,positive
из,1.6379527458460355,positive
ид,1.626673326252062,positive
бду,1.6259244455645085,positive
ев ,1.6207563923459585,positive
ур,1.6155414345510444,positive
аз,1.6125941681815263,positive
ум,1.607914347555452,positive
 ша,1.6039339105156465,positive
би,1.5762893454112052,positive
ир,1.5750247166764744,positive
 ка,1.5722302445895076,positive
йн,1.5601528402998854,positive
ов ,1.556759170164374,positive
уди,1.5481702287394468,positive
ева,1.547182486682001,positive
има,1.5274088643108128,positive
урб,1.5123508244582542,positive
до,1.503203108032831,positive
в з,1.4878413896901974,positive
дул,1.484056926968939,positive
бд,1.4707068493076576,positive
абд,1.4683249276036312,positive
ут,1.465111878914908,positive
едо,1.462499105598643,positive
зан,1.4355515756405426,positive
мус,1.4311550723249529,positive
ра,1.4109321938241914,positive
бан,1.3952403343041677,positive
асу,1.390999061403302,positive
ака,1.390448075606191,positive
сае,1.3832616567917126,positive
ах,1.373310769671239,positive
аж,1.3561351773077024,positive
 аб,1.3341239608080673,positive
ази,1.316524952412312,positive
ьяс,1.3133318802666423,positive
яс,1.3052059207705131,positive
ду,1.2993829382057382,positive
го,1.2977686304761897,positive
рба,1.2956016534632468,positive
ру,1.2798290026191426,positive
ати,1.2775889158452065,positive
 дж,1.2747471578152207,positive
мил,1.274367768957026,positive
лла,1.2700748448694708,positive
арс,1.264725769564393,positive
ейн,1.2636872751933559,positive
д ,1.2605836990093688,positive
см,1.2526105849101612,positive
гус,1.2437952720080223,positive
ха,1.2266943978807998,positive
 ба,1.221342472330843,positive
усе,1.2117506831388394,positive
ке,1.209344040316212,positive
кур,1.2043451865888306,positive
юсу,1.201421290563447,positive
осм,1.195135057279397,positive
а ш,1.1908410589509917,positive
маз,1.1758205288318726,positive
жие,1.1756400552688673,positive
бов,1.1672533907240064,positive
шам,1.1658302150314914,positive
гю,1.1607956613406105,positive
идр,1.1592250734308687,positive
пат,1.1588011077077125,positive
т а,1.1568759112270777,positive
ова,1.1541936718125196,positive
суп,1.149155281613603,positive
ср,1.1475377944534855,positive
утд,1.1470477923824465,positive
сал,1.145651199748071,positive
хме,1.136753703588323,positive
лей,1.1342994454891275,positive
ино,1.1336013475692954,positive
ка,1.1299189604772868,positive
ирз,1.125209447795398,positive
уп,1.1206994261635903,positive
бу,1.1177019752485993,positive
кер,1.106395838824136,positive
юс,1.0998589230096245,positive
