feature,coef,impact
хан,6.6381626595425605,positive
аев,6.016419535774924,positive
т ,5.853705690032566,positive
иев,5.834653744283053,positive
гас,5.79900202517039,positive
ае,5.58697435233931,positive
аг,5.366550403796129,positive
ат ,5.269554538071333,positive
дин,5.1903006896311705,positive
ами,5.178970755040003,positive
мед,5.080609522547822,positive
 ом,5.014880653140584,positive
еко,4.958169201156935,positive
гом,4.8640569195452965,positive
ов,4.738405367014636,positive
али,4.621694242699392,positive
оме,4.612951783526452,positive
ие,4.571789675490671,positive
ом,4.487738652903241,positive
дов,4.481611770271165,positive
сул,4.4581785448746185,positive
ят ,4.381903884057888,positive
аб,4.378473222074987,positive
су,4.368910591575977,positive
дж,4.336805271674161,positive
аго,4.321228051753581,positive
ула,4.3182509981264365,positive
иб,4.288191829707134,positive
ма,4.235125325619127,positive
осм,4.126213559573309,positive
ият,4.041718253316444,positive
гад,4.011212139190148,positive
му,4.010417792173263,positive
ило,4.008984154790494,positive
ва ,3.9963903064885407,positive
аро,3.943866096280097,positive
ме,3.9324365511208237,positive
асу,3.885090298164957,positive
мус,3.8844404946826017,positive
зан,3.878822579244124,positive
 за,3.8652511619603884,positive
маг,3.830869549246401,positive
уд,3.7098237889071215,positive
в з,3.684166874404229,positive
ам,3.6653285271871505,positive
ас,3.6380100610673405,positive
га,3.4851337667287203,positive
ьяс,3.41180400956634,positive
 ис,3.3736579547532117,positive
яс,3.368294749759968,positive
ших,3.357468035742254,positive
из,3.353754312352259,positive
кер,3.3383289052804765,positive
бек,3.324616588631991,positive
идр,3.30874017438999,positive
шах,3.2987970697400764,positive
бан,3.2788047339264015,positive
ад,3.2715901881899354,positive
ака,3.267274193845587,positive
гю,3.2589058178149943,positive
урб,3.2466564502560042,positive
ома,3.222925882969212,positive
адж,3.1914517607907817,positive
бов,3.158732533137455,positive
аж,3.1479429619696075,positive
а ш,3.1373516733754294,positive
ул,3.136689751465585,positive
ази,3.123661603929509,positive
уев,3.095244430803716,positive
джи,3.081051499553114,positive
бег,3.0808273874883043,positive
уди,3.071384909942984,positive
аги,3.058327769374346,positive
в ,3.0434872788478966,positive
гам,3.023915202235309,positive
саи,3.0198710846536025,positive
ят,2.947622385203526,positive
 ш,2.942860782667808,positive
ирз,2.9172543568890843,positive
сен,2.909741331918233,positive
ат,2.906026594997205,positive
за,2.9049656327684183,positive
лла,2.898444043076691,positive
маз,2.86051672822512,positive
джа,2.858690984333952,positive
зва,2.8226179043480415,positive
ги,2.820512185374801,positive
 дж,2.8202817262161095,positive
маи,2.812364008223638,positive
 з,2.791863752489076,positive
мае,2.7819568602218094,positive
лие,2.7816517715598783,positive
в л,2.767164799903407,positive
ке,2.7590673802286423,positive
ум,2.7586016626079455,positive
ди,2.7478752986156225,positive
бду,2.7358065501736952,positive
ср,2.732718793415761,positive
ру,2.730537809957982,positive
жа,2.705523054050634,positive
сае,2.699231717491426,positive
 ка,2.698907328730476,positive
уе,2.6902779428008006,positive
рсл,2.661164035961573,positive
гюл,2.658970168569758,positive
сма,2.6518045985235017,positive
зое,2.651280392753665,positive
ова,2.644930832662466,positive
сир,2.6207007259574997,positive
го,2.613678989320492,positive
нап,2.6129606106420025,positive
ати,2.6080822559624215,positive
амм,2.603042390445319,positive
лик,2.6027014470174796,positive
юсу,2.5957476467474963,positive
ибе,2.585538256376669,positive
изв,2.5765258123032284,positive
гус,2.5617816939982796,positive
ере,2.5524883797150526,positive
ап,2.550011913889717,positive
кур,2.544465564167874,positive
хач,2.5288218207169377,positive
овн,2.49177233297486,positive
иял,2.48892454746388,positive
 са,2.4878995217903777,positive
хб,2.47539780240531,positive
ано,2.4726478361155455,positive
дур,2.471637351353499,positive
усе,2.4691588304710534,positive
пат,2.469040479194883,positive
ажу,2.4576963536672363,positive
 зу,2.455108374320846,positive
лей,2.452012199623898,positive
 ме,2.451702081377997,positive
алх,2.4485569494417283,positive
ад ,2.4362329069809903,positive
 гю,2.4328390007299916,positive
в н,2.428167765513527,positive
нар,2.4073688368847934,positive
има,2.3910382308250595,positive
 ч,2.3823116164754454,positive
нав,2.382167437365252,positive
ахб,2.3790668830246933,positive
ясо,2.3733476201874444,positive
дир,2.369092536904628,positive
ов ,2.366264430275025,positive
хал,2.340824758863423,positive
гит,2.3358639484852497,positive
йг,2.3204783558009767,positive
йн,2.319692200555589,positive
ид,2.3082226466680598,positive
уп,2.3048430053549187,positive
ьяе,2.302347133051841,positive
 на,2.299826448235096,positive
ити,2.289181058585686,positive
бак,2.2849203664685063,positive
мин,2.279325811772511,positive
арс,2.276558794470833,positive
шам,2.275939860661394,positive
лае,2.273889573011892,positive
рту,2.273087905257001,positive
ед,2.266900265399614,positive
би,2.2532634515834005,positive
ев ,2.228279848137534,positive
мил,2.226117214169972,positive
аи,2.2232544085797117,positive
зул,2.2119784841562944,positive
жаб,2.210308570859811,positive
хиз,2.200563643851923,positive
лам,2.199276829587811,positive
ай,2.1862712956053505,positive
 му,2.18400842479406,positive
ар ,2.171165184589919,positive
гим,2.1625654476755747,positive
риз,2.160540364647883,positive
раг,2.152413019274914,positive
апи,2.138490598657423,positive
юс,2.1383580194513456,positive
паш,2.136073348137518,positive
ут,2.1321566859606707,positive
ев,2.13174437758956,positive
ву,2.1288330434317304,positive
суп,2.122256343332457,positive
аид,2.1194239198199014,positive
ач,2.1171796256537023,positive
 ра,2.1161727868997002,positive
абу,2.1130094813120595,positive
ейн,2.1111096149571456,positive
кае,2.108843924475835,positive
ус,2.107955126558668,positive
утд,2.1076635040712857,positive
 ша,2.1070010006948223,positive
жи,2.106188462341219,positive
айг,2.101000987541929,positive
ада,2.099363063242646,positive
ши,2.0929402049107746,positive
аба,2.0923406820294836,positive
рб,2.08797308979351,positive
 им,2.086592144735965,positive
ир,2.0861577822744053,positive
бол,2.06957756177605,positive
сак,2.067471426993122,positive
аз,2.0661568478009076,positive
а ж,2.063179203861636,positive
ева,2.0580469902387506,positive
йно,2.0556079319156293,positive
рха,2.0544704300335184,positive
рба,2.0524990665736813,positive
еми,2.0485670245777716,positive
аву,2.0388544292228703,positive
лат,2.036714714604021,positive
каи,2.0357544704222876,positive
хба,2.02899603995341,positive
ута,2.0266537111840823,positive
да,2.0167820851509757,positive
ей,2.0161376564461277,positive
диб,2.0072223269693614,positive
 ам,2.0054837071127776,positive
хов,1.989414783963434,positive
ало,1.98707556261057,positive
ур,1.9809703774722878,positive
бад,1.9802759943508643,positive
йла,1.9734172032041726,positive
либ,1.9699044340756697,positive
ба,1.9678716650892687,positive
баг,1.9637689359647892,positive
вуд,1.961601258498801,positive
кад,1.9555722911983997,positive
аса,1.9523317468497767,positive
идо,1.948596710813632,positive
в г,1.9454858612144716,positive
мик,1.9434374513436263,positive
ема,1.93860931497509,positive
тим,1.9300115593429619,positive
изр,1.9196515656435185,positive
 ай,1.9185654993102526,positive
 юс,1.9154791590303832,positive
 ба,1.914363884572444,positive
ям ,1.9123966050468146,positive
зу,1.9020138123334465,positive
енд,1.8991202820137782,positive
