feature,coef,impact
хан,5.604319583831354,positive
иев,5.49111230994223,positive
т ,5.476333828496468,positive
аг,5.386879329813773,positive
аев,5.307160751931065,positive
ами,5.151540109909355,positive
ае,5.125263855191673,positive
гас,4.938032853342179,positive
мед,4.897036008751082,positive
ат ,4.59083767904785,positive
еко,4.579698598602727,positive
ие,4.57876742870329,positive
дин,4.537245019598228,positive
ов,4.491866680775046,positive
иб,4.429237825218474,positive
ма,4.377197810443533,positive
су,4.29076083821986,positive
гом,4.170798257712135,positive
али,4.162724032998619,positive
аб,4.1570516399683415,positive
ом,4.116001831784714,positive
дж,4.09604883412999,positive
сул,4.058948360339618,positive
дов,4.029344472587149,positive
 ом,3.9713760075735505,positive
оме,3.9256757927995856,positive
аго,3.874598115536245,positive
му,3.8322513797244717,positive
ме,3.8268147604222538,positive
гад,3.7865521439533234,positive
ят ,3.754857655772315,positive
ам,3.747168239049514,positive
га,3.7325354311897483,positive
ва ,3.71088689156991,positive
маг,3.626007536187799,positive
аро,3.5407834240314653,positive
ият,3.4783376955084395,positive
ул,3.4011239039151686,positive
 за,3.395415269555656,positive
асу,3.387111002119396,positive
уд,3.357732561080629,positive
ило,3.3065766064347777,positive
ас,3.294895986288397,positive
в ,3.285460781447579,positive
в з,3.267445604798331,positive
мус,3.215460118934907,positive
ази,3.1924163238162024,positive
ад,3.1867996443293287,positive
ят,3.1586424702105753,positive
ьяс,3.153175939967155,positive
аги,3.099732643902076,positive
зан,3.057863699234491,positive
жа,3.0549217568668494,positive
ула,3.0194982007707343,positive
осм,3.0093284320823233,positive
яс,2.976542791716879,positive
бек,2.9697389549573487,positive
ака,2.964423449617584,positive
 са,2.961430874244829,positive
маз,2.9421525202028693,positive
джи,2.9399448967333597,positive
из,2.907272678878004,positive
бов,2.884074905876486,positive
адж,2.873898519177245,positive
а ш,2.860497671305234,positive
кер,2.8458470298762792,positive
ат,2.8117942729043026,positive
ги,2.7992054313284838,positive
бду,2.777707075431573,positive
уди,2.7735816245590947,positive
лие,2.7336868259176126,positive
за,2.7321884368760583,positive
ди,2.719177424683433,positive
мае,2.718439278563224,positive
ум,2.7020131141171437,positive
аж,2.6974625510794334,positive
джа,2.658895735075157,positive
ед,2.656744197947246,positive
шах,2.656627090257311,positive
йн,2.646016487185478,positive
урб,2.6374740637190732,positive
идр,2.6339156235655934,positive
 з,2.6206082884985706,positive
уев,2.6203386067958996,positive
има,2.6061098405590357,positive
ур,2.599032662733819,positive
ати,2.59723096739658,positive
ано,2.59097809649231,positive
го,2.590458703316949,positive
 ш,2.5863579912923615,positive
лла,2.573165841630171,positive
ирз,2.5726828575076066,positive
гю,2.5607275557747617,positive
сае,2.5465300011129126,positive
аз,2.5152428851377944,positive
 ис,2.5053599454930877,positive
ев ,2.4939892783982436,positive
ов ,2.4911423580530836,positive
ру,2.4875139161205935,positive
кур,2.480079656120724,positive
ома,2.465908968369212,positive
 ка,2.4649629467971095,positive
уе,2.4579997183838764,positive
ке,2.450911333892764,positive
лей,2.449224254151232,positive
бег,2.4385604747751475,positive
ова,2.423018638750492,positive
бан,2.414553333102547,positive
зва,2.3991343540049543,positive
сма,2.3762396911017882,positive
ид,2.371051815265604,positive
юсу,2.3698517378974704,positive
ева,2.369314617045612,positive
ере,2.354747474293067,positive
гус,2.342650492603874,positive
ших,2.3371219628366915,positive
 дж,2.3098481074833113,positive
в г,2.3096792597242093,positive
би,2.300664730814134,positive
ап,2.2970577866645794,positive
рб,2.295585857300741,positive
мил,2.274846282555233,positive
ус,2.273259349596168,positive
гюл,2.258483593343417,positive
арс,2.2556188602402547,positive
саи,2.2540224117610554,positive
жи,2.2450519586173647,positive
ев,2.232279225923135,positive
в л,2.2293622238363886,positive
лае,2.220239714544952,positive
ейн,2.2200341318971333,positive
 ч,2.197253440214604,positive
в н,2.1728817060634844,positive
ша,2.16990606221906,positive
ср,2.1566432583699173,positive
ир,2.1534964193364283,positive
сир,2.1455169274171233,positive
изв,2.1434050205816204,positive
сен,2.1396984531626053,positive
овн,2.131342635835803,positive
 зу,2.117675184415626,positive
ей,2.1164848763523074,positive
едо,2.1143679262818242,positive
пат,2.1112835333364455,positive
хб,2.1007182204069283,positive
суп,2.090166927816749,positive
лам,2.084674822411528,positive
усе,2.0725204149692384,positive
 му,2.059009358152044,positive
аи,2.0524932222698795,positive
рз,2.028224511098177,positive
ал,2.02804047731139,positive
гам,2.023415538362954,positive
мин,2.0176093978327145,positive
идо,2.0174440008443484,positive
дул,2.010378710814183,positive
ута,2.0034003911983227,positive
гим,2.0020055169944233,positive
юс,1.9960254541968423,positive
ба,1.9928910367333574,positive
маи,1.9906477933429427,positive
либ,1.982215161086989,positive
уп,1.9809061261750236,positive
ибе,1.9719572293071368,positive
рту,1.9651273332266408,positive
 ша,1.9631075908233435,positive
ажу,1.956293211444005,positive
хал,1.951171218792082,positive
ясо,1.9508042066628293,positive
