feature,coef,impact
гас,15.06698960020136,positive
аев,13.452280797642763,positive
 ом,12.891478798180511,positive
иев,12.468456228175242,positive
ят ,12.26635618821031,positive
хан,11.713392306559141,positive
али,10.849715229084127,positive
идр,10.811949446506894,positive
ов,10.688900263293514,positive
дин,10.672761147749995,positive
ома,10.521754331952147,positive
киф,10.336125483889855,positive
бов,10.181492678494973,positive
ае,9.994278854408618,positive
 ку,9.658714566056412,positive
ази,9.581424669301258,positive
еко,9.485361061068398,positive
ат ,9.363659536615021,positive
сен,9.298177534306785,positive
дая,9.283831780706254,positive
сир,9.259851896958018,positive
зва,9.187899905430895,positive
ших,9.099488632148258,positive
гит,9.052298938221854,positive
сул,9.042063616161832,positive
осм,9.040357715532108,positive
амм,8.90646427696468,positive
бду,8.837966181296638,positive
ом,8.812675797050487,positive
 гю,8.731701028145755,positive
а ш,8.66840814211615,positive
дов,8.648426862409138,positive
зое,8.640033605832198,positive
ва ,8.581643335854189,positive
гад,8.512606889204244,positive
ад ,8.507416154501545,positive
алх,8.486148495832703,positive
мед,8.388130875432077,positive
ами,8.32546864787766,positive
есу,8.25898624259343,positive
утд,8.25616102179035,positive
ият,8.220982844465533,positive
ило,8.189751810462695,positive
айи,8.163122027578035,positive
д-к,8.162802060428175,positive
ру,8.146538321108666,positive
 му,8.119893357641736,positive
иб,8.09311096093574,positive
укм,8.079631967470087,positive
ьяр,8.048308443121327,positive
бег,7.9980092765659805,positive
асу,7.978381436419432,positive
жут,7.971523990010299,positive
дир,7.967904891682226,positive
в л,7.9534256717911695,positive
бас,7.910889291694118,positive
рун,7.893244897685971,positive
уев,7.871286672599289,positive
ад,7.839466464503497,positive
риз,7.823881002026734,positive
эди,7.820719997825908,positive
гю,7.819861413802145,positive
ьяе,7.783395779956322,positive
уху,7.770971599607772,positive
нге,7.757040152687742,positive
нар,7.755979098074976,positive
има,7.753393618997651,positive
шах,7.748734949009609,positive
мин,7.733749642689137,positive
ьяс,7.717584362354268,positive
ирз,7.626446121952297,positive
мис,7.5541381296865096,positive
 зу,7.518195514999914,positive
зан,7.490938245950484,positive
жаб,7.443149190030844,positive
 ша,7.4369912458413125,positive
асх,7.415314863798132,positive
гюл,7.388128740436841,positive
рсл,7.3837988271850445,positive
аж,7.369632044132355,positive
вкр,7.351956551144514,positive
