feature,coef,impact
хан,5.896295210647058,positive
т ,5.864970166492899,positive
иев,5.832393834034337,positive
аг,5.412995847542559,positive
аев,5.400072088482136,positive
ие,5.101010580623192,positive
ае,5.074964872372778,positive
ами,4.885282638678514,positive
дин,4.857004421195683,positive
али,4.742577003026139,positive
гас,4.711317802626361,positive
ат ,4.628305077117936,positive
мед,4.591305390682141,positive
аб,4.427550309930383,positive
ма,4.416841137987342,positive
гом,4.218377622737353,positive
аго,4.2032714868275365,positive
еко,4.178101659909051,positive
ом,4.176017424621994,positive
оме,4.166289157944216,positive
маг,4.158845303894988,positive
иб,4.115435769969162,positive
су,4.113532616259284,positive
му,4.105653154171106,positive
ов,4.064596265191639,positive
дж,4.049021747812197,positive
дов,3.9935170169123655,positive
ва ,3.957592349562366,positive
ме,3.899189538337729,positive
 ом,3.889892973560411,positive
ула,3.753364165622656,positive
ят ,3.747301418392904,positive
гад,3.744254174165552,positive
аро,3.7416416582012895,positive
ул,3.704384633542671,positive
ам,3.606323730762265,positive
 за,3.585967209825158,positive
сул,3.5781907988700694,positive
га,3.488713103142991,positive
ас,3.4720899621861,positive
 ш,3.4360571648318583,positive
за,3.390731746451937,positive
асу,3.3903039009462543,positive
зан,3.3710511428648897,positive
в ,3.300544549650582,positive
мус,3.2885645959906866,positive
ило,3.26942053340138,positive
уд,3.25931241419064,positive
ият,3.2579612616003675,positive
 ис,3.2216036104816634,positive
бек,3.204610869440852,positive
ди,3.1638331574229994,positive
ьяс,3.1388676331537186,positive
в з,3.13700128353255,positive
 дж,3.0873694589365415,positive
 з,3.052545775332677,positive
джи,3.0336717624546394,positive
аги,3.0190152280987297,positive
осм,2.9794842530909493,positive
лие,2.953195974640716,positive
ад,2.948519746321861,positive
кер,2.9473210026501833,positive
ома,2.93886677852748,positive
ази,2.919209475009332,positive
яс,2.9020300630648252,positive
маз,2.9000107627859126,positive
бов,2.8656656412362382,positive
ед,2.8461216238968494,positive
бду,2.8322480700987134,positive
уди,2.815481118295605,positive
а ш,2.814121761201954,positive
ов ,2.7672746254401854,positive
риз,2.72672215916986,positive
нар,2.7241123120174002,positive
дир,2.720665746541113,positive
дул,2.7200175749022195,positive
аж,2.6991622852398875,positive
ги,2.6816810642598874,positive
идр,2.680825066197721,positive
ано,2.67913660984158,positive
ака,2.662732079609963,positive
из,2.662157406858604,positive
ке,2.589550888129332,positive
урб,2.5888295392412126,positive
сае,2.5764845734418698,positive
ум,2.564688492875391,positive
сма,2.5482336773064005,positive
лла,2.5328233800105284,positive
ат,2.5143211004834938,positive
 ша,2.499717180728252,positive
уев,2.4897325491505176,positive
бег,2.472279915181588,positive
адж,2.450746740081479,positive
ят,2.4480761656645535,positive
уе,2.4444453573846654,positive
сен,2.440211419986968,positive
са,2.433217488378569,positive
ати,2.407037672898047,positive
ус,2.3948590004382106,positive
бе,2.390166833127035,positive
ап,2.381054002978746,positive
хал,2.3789696851093405,positive
ир,2.3788559263976374,positive
ейн,2.3786550675128977,positive
гю,2.3744790006309655,positive
рб,2.36656808088333,positive
ева,2.3578587559409354,positive
 ам,2.3543583470850935,positive
йн,2.3422774214502007,positive
шам,2.3385047250546256,positive
ирз,2.3359784845011973,positive
сир,2.3212611860886097,positive
в л,2.3093350434403828,positive
усе,2.297243470070471,positive
аба,2.297219084547265,positive
бан,2.293093948798215,positive
ид,2.29109838709638,positive
кур,2.288304033574422,positive
аи,2.2859330461051757,positive
ша,2.2797370431220942,positive
ру,2.274758594121324,positive
ут,2.274434164912082,positive
го,2.2425239766742475,positive
аса,2.2424331984734627,positive
маи,2.2416226099636916,positive
жа,2.218970596546956,positive
шах,2.2179853186945446,positive
 му,2.2156917642996983,positive
ба,2.2130278757442974,positive
гам,2.1982841970223634,positive
 зу,2.175270081253176,positive
зва,2.16295640069222,positive
ере,2.1628577263989244,positive
ова,2.1616809582459826,positive
джа,2.158286174146676,positive
 са,2.157140424359301,positive
има,2.153694300702283,positive
лей,2.150735081734773,positive
пат,2.134228297477883,positive
дри,2.1268628074589655,positive
раг,2.1249772154766022,positive
ших,2.1241225576051583,positive
изв,2.118652134863344,positive
аз,2.115348831541934,positive
мае,2.109583129579121,positive
гус,2.1009969804276154,positive
юсу,2.095933562947218,positive
рха,2.0880039705367204,positive
ибе,2.071397943693237,positive
лик,2.0519212195903207,positive
д ,2.0485153542692034,positive
 у,2.0346307864680915,positive
ад ,2.032239707455097,positive
лат,2.0315754159987938,positive
хб,2.02644714552647,positive
ев,2.0261477419467466,positive
лам,2.025436030659275,positive
хме,2.023658712531144,positive
фия,2.023299872619599,positive
бол,2.0215693824379843,positive
нав,2.0162376096578933,positive
ср,2.015784218397272,positive
гир,2.0090671638049273,positive
ясо,2.0041615218991233,positive
йно,2.002548798743885,positive
апи,1.9977715301414878,positive
либ,1.9907659952411958,positive
гим,1.9885956711558443,positive
ей,1.986799956846219,positive
жи,1.9865588880661322,positive
рба,1.9710769040741036,positive
гюл,1.968308040902963,positive
ур,1.9602330978468605,positive
лае,1.957692279525049,positive
 ка,1.9564756715147185,positive
ан ,1.9550009444252407,positive
 ку,1.9531629778132475,positive
едо,1.934670433994489,positive
в г,1.93380524331164,positive
рз,1.9308990195528797,positive
ажу,1.925365854522032,positive
би,1.9215050761735573,positive
бак,1.9195468495811407,positive
нди,1.9141597633057177,positive
ало,1.9060666885159048,positive
идо,1.8920017370122826,positive
ахб,1.890203938008165,positive
таг,1.8605178400665463,positive
аид,1.8546037164573925,positive
зу,1.8531509029041036,positive
мил,1.8498277134909535,positive
каи,1.849059872065489,positive
сал,1.8480449275590498,positive
до,1.8469117250714915,positive
аву,1.8435285962930354,positive
уп,1.835561914295472,positive
эс,1.8310085364887,positive
суп,1.8215436536671423,positive
 ид,1.8214722808748647,positive
ьяе,1.813237908652267,positive
ям ,1.8121522071366192,positive
хба,1.8054876590607234,positive
тае,1.8018270528323357,positive
 ба,1.7985752854857293,positive
овн,1.797769920603699,positive
йг,1.796561671614379,positive
а х,1.7964265501811565,positive
юс,1.7903341366585304,positive
ши,1.789899709838217,positive
алх,1.7840814332561394,positive
 гю,1.7790604430964663,positive
рсл,1.777970688861018,positive
ал,1.7742464715987587,positive
абу,1.7742340089067643,positive
арс,1.7700622787000506,positive
т в,1.7679849331015514,positive
еми,1.7669354227324885,positive
ай,1.7616392890330868,positive
жие,1.747670308795023,positive
ев ,1.7473844945214556,positive
ка,1.7328110223205377,positive
утд,1.7298593041195565,positive
 ч,1.7276165034123432,positive
рту,1.7254076579553037,positive
 э,1.7246204828404894,positive
эл,1.7242689166767826,positive
см,1.7225703839073707,positive
ови,1.7179174610095067,positive
мик,1.7140788065197805,positive
ада,1.7093191327169155,positive
ити,1.708798649528073,positive
ум ,1.7077867040569017,positive
тим,1.6892969237140942,positive
хиз,1.6867710834724023,positive
а ж,1.6856040405640749,positive
бу,1.6710197984118762,positive
йла,1.6600524185614096,positive
лта,1.6554923866934153,positive
сак,1.6548484446976073,positive
нва,1.6512889936135562,positive
кад,1.6466024786541995,positive
гит,1.6450794151724946,positive
мза,1.6431819014506075,positive
 юс,1.6376092111744356,positive
гер,1.6274575690700919,positive
ла,1.618502550984718,positive
жаб,1.614312461625985,positive
да,1.609087507247848,positive
вуд,1.607788838284852,positive
 ши,1.6035023796891175,positive
мин,1.6008253591761354,positive
в н,1.5890220418567549,positive
хов,1.569610636406577,positive
айг,1.5691237809720797,positive
 ме,1.5630035409515217,positive
ля ,1.5607841197435794,positive
лах,1.5606546837063198,positive
 гу,1.5605781904667915,positive
ейл,1.5604541219879011,positive
диб,1.55637831584625,positive
лу,1.5518732606261696,positive
або,1.551611069332603,positive
ву,1.549603245265031,positive
эль,1.5447709197473658,positive
 ум,1.539822953481255,positive
зал,1.5367406965641164,positive
изр,1.5355807541513555,positive
зв,1.5274974274207531,positive
ко ,1.5246737777238932,positive
нап,1.5218646410874161,positive
рад,1.5184744340803318,positive
мут,1.5086164475184474,positive
пи,1.5011355226577747,positive
т а,1.4950284826064817,positive
 на,1.4898855771129926,positive
ях,1.4865955184305963,positive
ра,1.4822439306319695,positive
бад,1.4817995160269242,positive
хь,1.4794884117888623,positive
ям,1.4758550449125925,positive
ала,1.475004172845575,positive
иял,1.474015955070383,positive
яхь,1.4696748864514175,positive
олт,1.4633484399876135,positive
и ,1.4602429327895665,positive
ров,1.4596544045072675,positive
хья,1.4587053289488996,positive
 аи,1.4419535033406188,positive
рс,1.4370730337140436,positive
бий,1.4355385187019207,positive
ва,1.4267859972818966,positive
зух,1.4224280554087163,positive
ето,1.4164464744875616,positive
ар ,1.4147130059295212,positive
ыро,1.4143927737954833,positive
ния,1.4127685856369723,positive
зим,1.4121222492857275,positive
фик,1.4098129197848117,positive
анб,1.4064065416476006,positive
сли,1.40481635056933,positive
упо,1.3990311997029383,positive
ис,1.3985138437541758,positive
ват,1.3939572822925943,positive
иро,1.3903311758483605,positive
руд,1.3897558846759979,positive
 аб,1.3890349871113514,positive
иср,1.3867847244421558,positive
мов,1.385056942642922,positive
мис,1.3825381398866083,positive
в с,1.3784510260167107,positive
ута,1.3766481447616217,positive
рап,1.3704829874606737,positive
ибо,1.3677088497416479,positive
хач,1.3666156355821526,positive
