feature,coef,impact
хан,6.238493647679658,positive
т ,5.352942739870555,positive
аев,5.305146979867917,positive
иев,5.070460534813353,positive
ами,5.0052668847776,positive
гас,4.975963447719047,positive
ае,4.931067280821853,positive
дин,4.863428997384257,positive
али,4.768212924297216,positive
ат ,4.630603950596271,positive
аг,4.613368573211211,positive
мед,4.600138410257347,positive
ие,4.327153224481672,positive
гом,4.124996128115088,positive
еко,4.104589915895526,positive
 ом,4.076200596140239,positive
оме,3.955724559744343,positive
дов,3.8481468308790356,positive
су,3.836964802866211,positive
иб,3.80739121649505,positive
аб,3.792959569042113,positive
ма,3.709590571657266,positive
сул,3.708649621905924,positive
маг,3.6952332489027375,positive
аро,3.678681805778633,positive
асу,3.669686208503341,positive
ула,3.6679720557258575,positive
аго,3.665025768422678,positive
гад,3.659202344535718,positive
ят ,3.5631688590977997,positive
зан,3.553929054455554,positive
дж,3.5344950662620853,positive
му,3.526043769162789,positive
ва ,3.4878611127355716,positive
ило,3.4080688131806705,positive
ьяс,3.375034521785233,positive
ият,3.3655820187119954,positive
ам,3.2997054705778943,positive
в з,3.2620474425196733,positive
ов,3.256258484359158,positive
ом,3.2047053431350543,positive
лие,3.1734047062594715,positive
уд,3.124496055370657,positive
 за,3.1169446254312687,positive
ази,3.1107241397475787,positive
 ис,3.0642390827391757,positive
осм,3.0320185001120072,positive
бек,3.028926691894424,positive
джи,3.0026496545873593,positive
мус,2.9614671205835323,positive
кер,2.921157431006099,positive
ул,2.9062179038169638,positive
уди,2.8792263601377215,positive
лла,2.8505359131080024,positive
урб,2.8388388163657803,positive
ших,2.831318640108402,positive
из,2.8037388996211785,positive
ака,2.80256276572605,positive
бег,2.7847826434364933,positive
идр,2.7844277515516795,positive
ме,2.7720195094904496,positive
сае,2.767388404090734,positive
уев,2.743978592749296,positive
бду,2.724739912620576,positive
 ш,2.7171320817652718,positive
адж,2.715590559376032,positive
маз,2.69730254531827,positive
шах,2.6818004863153373,positive
сма,2.678498884203672,positive
гю,2.6568428081612794,positive
 дж,2.6470936740423068,positive
гам,2.6156987959806695,positive
аж,2.6066709262338494,positive
 са,2.6055123420830997,positive
ас,2.5961673767217612,positive
нар,2.5764698476323162,positive
в ,2.57531875872932,positive
за,2.572191504607886,positive
бан,2.5630612886817126,positive
ано,2.5599098688991133,positive
ирз,2.5578920209293146,positive
 му,2.555010978302441,positive
бов,2.5387968627506283,positive
яс,2.514331106436833,positive
аса,2.5092665380725876,positive
ейн,2.487385928362686,positive
уе,2.483581236280572,positive
а ш,2.4651206250260445,positive
дир,2.433660859533036,positive
 ка,2.4279859776416983,positive
ома,2.419672920997,positive
га,2.4171086941348454,positive
йн,2.4060618836740897,positive
аги,2.394221152181984,positive
арс,2.3929611901849985,positive
ум,2.3840820513186523,positive
лей,2.3673941315907014,positive
юсу,2.352556893125514,positive
ру,2.3301113843846855,positive
маи,2.3268440302938993,positive
рб,2.3185422581816537,positive
има,2.318378984945844,positive
ере,2.3093977371726577,positive
ова,2.307149897323383,positive
ад,2.2740502301473073,positive
