feature,coef,impact
т ,4.878775002972363,positive
аг,4.342767656414325,positive
иев,4.1301352074557,positive
хан,4.0342383153899855,positive
аев,3.858938181913602,positive
ие,3.7905498623142675,positive
ае,3.7770196681880988,positive
ат ,3.73840761343615,positive
ма,3.7326954976768727,positive
ами,3.6175176087605934,positive
али,3.5655726813096136,positive
дж,3.5473167959677867,positive
аб,3.499518060014143,positive
мед,3.425508139379289,positive
дин,3.413038289181636,positive
ул,3.2155830063896826,positive
ам,3.214808448715809,positive
дов,3.173831263547022,positive
су,3.1446164546109205,positive
му,3.0877020065765657,positive
гом,2.9663787504843264,positive
еко,2.9498153603866273,positive
иб,2.9053454470986773,positive
за,2.9021546763048347,positive
аго,2.87622832569466,positive
маг,2.8733978772952815,positive
оме,2.8590856606326622,positive
гас,2.809963982469096,positive
ом,2.641542796218165,positive
аро,2.5885341506000192,positive
лие,2.536841407273996,positive
сул,2.510244019114308,positive
 ш,2.5075531968669824,positive
ме,2.507244966258779,positive
бек,2.481918597143013,positive
ула,2.480199041399761,positive
 ис,2.416300496429204,positive
ят ,2.362886897589399,positive
адж,2.3556688026059374,positive
ус,2.3157636875790213,positive
ва ,2.3041793657284613,positive
ов,2.294367177144345,positive
га,2.2941847818270733,positive
уд,2.2895706386884243,positive
в ,2.2757238961405277,positive
гад,2.2656623623242527,positive
 за,2.2583304551165235,positive
жа,2.2260949030759245,positive
джи,2.192848329857029,positive
аги,2.1927253496477754,positive
ият,2.1692720292075167,positive
ед,2.163287465356308,positive
 са,2.1626390769908377,positive
ша,2.1529849804907397,positive
ба,2.147335583418928,positive
джа,2.143324417516043,positive
ило,2.1320281685647227,positive
сма,2.0913117736627567,positive
 ом,2.071925907208448,positive
рб,2.0695757708016878,positive
ат,2.032000395814369,positive
 му,1.9966852518701304,positive
уди,1.9883849403058593,positive
ано,1.951750666005214,positive
бду,1.9487115105946995,positive
 з,1.9436708990094913,positive
ас,1.9398978830661608,positive
ум,1.9328287784674216,positive
 ша,1.9318158295223657,positive
жи,1.9314360496232448,positive
аса,1.9170164943529604,positive
мус,1.9079946602725635,positive
урб,1.8964433793892987,positive
ги,1.895076123139394,positive
ят,1.8830290366315539,positive
ад,1.8640429022619542,positive
из,1.8486151228387637,positive
асу,1.8444485815408829,positive
би,1.8366441759943406,positive
сае,1.830952680287841,positive
дул,1.8275477751159193,positive
бе,1.807821627950075,positive
йн,1.797667086052437,positive
ур,1.7922848586822042,positive
зан,1.7819353503213724,positive
в з,1.7736154164872189,positive
ака,1.7598504432210638,positive
са,1.757080539647532,positive
ева,1.7541630136717308,positive
ев ,1.739585697169185,positive
ди,1.7327788118297225,positive
ид,1.7297104306806586,positive
ази,1.7221013901899838,positive
има,1.7094090342375363,positive
аж,1.7049557403781295,positive
аз,1.6895141081308918,positive
ов ,1.6600589917522246,positive
бан,1.643494655914734,positive
кер,1.6290828580807784,positive
 ка,1.6258236509493136,positive
лла,1.623998468623465,positive
ир,1.6167405459328634,positive
мил,1.6091275419468696,positive
ейн,1.607835651823832,positive
а ш,1.577699114102388,positive
ру,1.549333887038831,positive
идр,1.5479827159760784,positive
арс,1.546731098960603,positive
ати,1.5421784282717574,positive
маз,1.533304906124489,positive
бов,1.5262860920607788,positive
гус,1.5198421963217155,positive
ду,1.5184854433402077,positive
усе,1.5123451597817423,positive
сал,1.507561562814364,positive
кур,1.5053676220167496,positive
дир,1.4938448367025743,positive
ке,1.4911578976798274,positive
ьяс,1.4894175322245455,positive
ка,1.4848170882030123,positive
лей,1.4809811084714022,positive
 дж,1.4723392872435421,positive
гим,1.4674212051206335,positive
утд,1.4589440818335249,positive
абд,1.45759990487922,positive
осм,1.4554318120631926,positive
 аб,1.455200221363967,positive
гам,1.4550736305402552,positive
сен,1.4473073252207218,positive
д ,1.443399996389085,positive
гю,1.4369306789209526,positive
бд,1.42960833854639,positive
юсу,1.4257235522816105,positive
 ба,1.4250210263383192,positive
суп,1.4208615216123295,positive
яс,1.419083872069521,positive
едо,1.415637778081904,positive
ут,1.4143571471548229,positive
саи,1.4119290922122565,positive
шах,1.4096755865191342,positive
до,1.4080831259573172,positive
см,1.4080792099848896,positive
рба,1.4003810967571246,positive
ха,1.396781262268043,positive
ах,1.392307629218854,positive
ирз,1.3902382154274904,positive
уп,1.3899131367925042,positive
нар,1.389690324441887,positive
юс,1.3767955207350484,positive
т а,1.3718966923703075,positive
ср,1.3621819207529615,positive
рз,1.3613825853027213,positive
жие,1.3541560539601418,positive
уев,1.3419266267152812,positive
ада,1.3405243146330816,positive
йно,1.3327476835180239,positive
аи,1.3303343001118815,positive
бу,1.3246108945434911,positive
маи,1.3161426645286722,positive
лта,1.3031978400223312,positive
ших,1.302970743657474,positive
рха,1.3000641170518101,positive
лат,1.2932599843147319,positive
ова,1.2888000778568975,positive
тае,1.2813559062710462,positive
раг,1.2748158374054737,positive
гир,1.2688919066822828,positive
пат,1.2684733722282575,positive
уе,1.2639141861567527,positive
ал,1.262964607452667,positive
бег,1.2542771645396598,positive
гюл,1.2507946601937772,positive
 зу,1.2371981509702963,positive
ап,1.232328090838645,positive
 ам,1.2298079762609213,positive
апи,1.2266917580086785,positive
ома,1.2247678733344431,positive
хме,1.215528464714687,positive
риз,1.2143018396592027,positive
ира,1.2116662424097553,positive
ала,1.2060440995933428,positive
ино,1.2056826293802512,positive
 гю,1.1972136115036471,positive
лам,1.1955310154570247,positive
в н,1.1925147656061468,positive
дри,1.1901013493741386,positive
ра,1.1899902354312843,positive
рбе,1.18971618155055,positive
лик,1.184248138585783,positive
рс,1.1841892383494401,positive
хал,1.173041799789984,positive
го,1.1633361146596248,positive
шам,1.1553474845243001,positive
зва,1.1474686481193592,positive
мал,1.145084356499354,positive
ши,1.120617915327028,positive
да,1.1086390051033874,positive
в г,1.1071258946925164,positive
 на,1.1044093405019921,positive
ей,1.104073115021209,positive
аба,1.1016250700905448,positive
идо,1.0988808826547969,positive
рсл,1.0984788246528727,positive
лим,1.0891727452518822,positive
рим,1.0876585841929702,positive
кам,1.0840820415112113,positive
 ку,1.0836501627487372,positive
аир,1.081265075291511,positive
зу,1.080357740247809,positive
ьяе,1.079231157771258,positive
изв,1.0747915354039361,positive
лих,1.07214182727549,positive
рад,1.064595660037581,positive
мин,1.0638208981961201,positive
кад,1.0581595373239634,positive
ад ,1.0558031825259424,positive
ере,1.05185018626916,positive
йг,1.050309000390833,positive
либ,1.0491770218376364,positive
исм,1.0388666803773565,positive
гер,1.0360781001688733,positive
ан ,1.0347346838424094,positive
аид,1.0322839735476772,positive
лт,1.0282666502770033,positive
таг,1.026944877788687,positive
пи,1.0248061617443196,positive
аза,1.0235276226083532,positive
ай,1.023432404300134,positive
ву,1.0174721608080544,positive
еро,1.01616487988304,positive
бад,1.0156020638821148,positive
ибе,1.0148810615827093,positive
або,1.0132268409987983,positive
нав,1.0113765006670008,positive
мае,1.0111790761380977,positive
и ,1.0098768278576329,positive
жаб,1.0093618420379777,positive
хб,1.006206051726666,positive
бак,1.001427802756481,positive
ага,0.9999156733673938,positive
 ас,0.9961318880430108,positive
сир,0.9913497187297121,positive
 а,0.9908233656108362,positive
ну,0.9905313658678732,positive
а а,0.9895916768038715,positive
 э,0.9849635915468498,positive
ажу,0.9827073821479204,positive
абу,0.977332246721775,positive
нди,0.9766847679777796,positive
овн,0.9743243994158608,positive
ям ,0.971840229013175,positive
айг,0.9709178908529533,positive
 ра,0.9666189227877116,positive
ли,0.9662374678982006,positive
 ид,0.9650946542650463,positive
в л,0.9627320088956812,positive
ар ,0.9620466847609244,positive
аву,0.9588135814598409,positive
 гу,0.9553625452450656,positive
рсе,0.9531583989481257,positive
йла,0.9509338521025286,positive
 у,0.9429825687603185,positive
хиз,0.9396297003557045,positive
эл,0.9393022813419469,positive
ахб,0.9359582321607517,positive
мза,0.9346230520007754,positive
ибо,0.9294127138789612,positive
ясо,0.9289775957096363,positive
т в,0.9269406322388689,positive
еми,0.9224436940087479,positive
кае,0.9221016636021641,positive
упо,0.9217932709557317,positive
ало,0.9199497112905216,positive
ис,0.9153368647214971,positive
 ай,0.9144745908206885,positive
лан,0.9058821191248326,positive
хад,0.9052018476843287,positive
ях,0.9044659210286728,positive
ахм,0.8993469969590452,positive
иср,0.8991605398029854,positive
яхь,0.8968140239431782,positive
йма,0.8950352168465863,positive
 юс,0.8928916512253775,positive
ови,0.8923055752487471,positive
гу,0.8920903337015262,positive
