feature,coef,impact
гас,7.234356216821165,positive
хан,6.525581602595482,positive
аев,6.331261948772236,positive
 ом,6.162744587279352,positive
иев,5.814612734580681,positive
дин,5.73729627346493,positive
ае,5.335455506539369,positive
ят ,5.195703433909533,positive
али,5.132946342264219,positive
осм,4.9827637046949675,positive
мед,4.9670439163701054,positive
еко,4.93406484581364,positive
ших,4.777216483651792,positive
ами,4.761454981291483,positive
гад,4.688672449123157,positive
ат ,4.632778785024325,positive
ьяс,4.631460059035738,positive
ов,4.60424596303003,positive
асу,4.591459009480512,positive
ома,4.570567062399987,positive
ази,4.569814682956908,positive
в з,4.547428969527925,positive
ва ,4.337732980868745,positive
ула,4.284485999798521,positive
зан,4.238907100663148,positive
иб,4.220910779719958,positive
дов,4.1886812888704865,positive
ило,4.159311139808624,positive
идр,4.15798938505032,positive
ият,4.10245128493608,positive
аро,4.096409107896005,positive
сул,4.019602799448831,positive
бег,4.01328678295271,positive
аб,3.9655538362615714,positive
ие,3.960189586451977,positive
бду,3.860864260577089,positive
бов,3.842456252202232,positive
рту,3.8212423417376424,positive
кер,3.8045608456055016,positive
алх,3.7682464676211005,positive
ом,3.762380171794234,positive
лла,3.75559213283447,positive
т ,3.715295886672819,positive
ака,3.6733286517671813,positive
 дж,3.633057233060882,positive
оме,3.6319427082892157,positive
уев,3.623651133954113,positive
 ис,3.5704572804335917,positive
гю,3.5480643422197256,positive
 им,3.5444668349408914,positive
рсл,3.5441113798296575,positive
аж,3.5235008412037785,positive
ало,3.496783087260867,positive
су,3.479646622821449,positive
 за,3.472103336278532,positive
утд,3.4456715341331523,positive
шах,3.4422600543351503,positive
сен,3.4303315590336623,positive
дур,3.423651274308104,positive
ьяе,3.403250944016485,positive
амм,3.37278773018544,positive
нав,3.367566205607635,positive
гом,3.3635914740383024,positive
ирз,3.339447861355481,positive
зва,3.2521867258356028,positive
мус,3.2517485042236394,positive
ажу,3.2427480727973483,positive
аг,3.237566628848412,positive
каи,3.2293746180965393,positive
ад ,3.2277359551611657,positive
из,3.218320571288979,positive
ере,3.2073849386882984,positive
иял,3.1909726620014536,positive
дж,3.1897006740243055,positive
в л,3.1848544996524226,positive
лик,3.180040401901969,positive
ам,3.1752900237573365,positive
маз,3.173736190315045,positive
лие,3.156225846847809,positive
зое,3.155783444128841,positive
ати,3.153566985582513,positive
му,3.1499109209342326,positive
мае,3.146098618530771,positive
бан,3.1417419054484577,positive
ано,3.13719177342929,positive
 ч,3.112584134107692,positive
сма,3.1121902692807164,positive
 зу,3.109934756708983,positive
гит,3.1073430836778506,positive
ова,3.100128691196337,positive
хач,3.088808076686814,positive
бол,3.072929166081899,positive
гюл,3.0601522439040316,positive
уе,3.0587050727367893,positive
изв,3.0489641043798796,positive
укм,3.029343093031053,positive
яс,2.991187740032192,positive
гам,2.9858416712289415,positive
сак,2.9829193552309197,positive
урб,2.9755000499091997,positive
ру,2.97255243603167,positive
а ш,2.9423372857859196,positive
в ,2.9418635608063255,positive
апи,2.9332765927959454,positive
пат,2.913826076950549,positive
джи,2.91086674849599,positive
в г,2.9097599476586926,positive
маи,2.9004504182174182,positive
аву,2.8853862767053378,positive
ити,2.8661985394140745,positive
хал,2.8589672488535482,positive
риз,2.853024473886366,positive
ахб,2.8469857719469633,positive
бек,2.84033600611556,positive
хб,2.8399026232756945,positive
нап,2.8397116191973972,positive
диб,2.8217008441226787,positive
юсу,2.8096380146662763,positive
 ка,2.8062603954227257,positive
гер,2.801663075303521,positive
дир,2.7971156386267872,positive
уд,2.7903909130890137,positive
уди,2.7854374957198473,positive
мис,2.778939305014693,positive
ям ,2.768599589704783,positive
аго,2.727046084836791,positive
ас,2.7190006311873853,positive
гир,2.7061748327597126,positive
ке,2.7055624802478113,positive
хиз,2.6870689322672745,positive
фия,2.6785466833364757,positive
 ат,2.6707262372080565,positive
ейл,2.6632403540577902,positive
 гю,2.660742455732366,positive
ап,2.655954549961862,positive
ута,2.654955784170305,positive
йно,2.632242584523161,positive
 ба,2.620847454576072,positive
 ша,2.620691233716946,positive
сир,2.608066247806183,positive
суп,2.5865002439194495,positive
ад,2.5820562400592406,positive
йла,2.5706756204376426,positive
мин,2.5643747789743263,positive
гус,2.5607304591938633,positive
аир,2.5556353329708847,positive
ма,2.553137083592138,positive
в н,2.543043487680251,positive
фик,2.537640401077596,positive
ейн,2.524817410460106,positive
асх,2.5163156498117227,positive
йг,2.5134332842071223,positive
аи,2.510688016600968,positive
ум ,2.5082907125915685,positive
ср,2.5062855640091626,positive
ко ,2.5049424421779185,positive
ач,2.5013075922681933,positive
ат,2.492402658747082,positive
усе,2.4909039949935807,positive
эми,2.4818782060689344,positive
бак,2.475391153782225,positive
 ме,2.474638320938462,positive
