feature,coef,impact
т ,3.724039790926231,positive
аг,3.578209065656669,positive
иев,3.5608890725748195,positive
ма,3.443895422994068,positive
ие,3.391111443444376,positive
аев,3.3280019500407043,positive
аб,3.278409789369505,positive
ае,3.230222138870118,positive
хан,3.061195859432241,positive
али,3.0592061872737846,positive
дж,2.9651673032969867,positive
ами,2.9601263951772556,positive
ам,2.92972696593437,positive
дин,2.8606298602588662,positive
мед,2.8286691688522825,positive
ат ,2.747482468157559,positive
ул,2.734465930706032,positive
му,2.7143804051254623,positive
су,2.709257078411515,positive
дов,2.57735205022801,positive
за,2.4335062410155497,positive
ом,2.383581292250616,positive
гом,2.3819301851567976,positive
оме,2.350364063723739,positive
аго,2.3493338137312403,positive
еко,2.3487403912492315,positive
иб,2.338373728083471,positive
маг,2.3166659192729004,positive
ме,2.2906284603783185,positive
бек,2.258734154376475,positive
ба,2.252618955216422,positive
аро,2.1703880486055716,positive
в ,2.138850409204032,positive
лие,2.126773016645718,positive
ов,2.0873367199605437,positive
ва ,2.0866699668930337,positive
га,2.0329504910977056,positive
гас,2.0126669199244596,positive
жа,1.9909614809469722,positive
 ш,1.9577878691172674,positive
сул,1.9439077946648418,positive
ят ,1.9373027952967516,positive
ед,1.908860546703502,positive
ият,1.8624073313740404,positive
гад,1.8458270562984753,positive
ус,1.8313482980503062,positive
уд,1.8300453450844831,positive
джи,1.8217636426411945,positive
аги,1.8164994003402848,positive
ула,1.8005024061585873,positive
адж,1.8004582173002897,positive
бе,1.750418482624142,positive
ило,1.7469398907627258,positive
 за,1.7419096907109812,positive
ша,1.7240603156438516,positive
 ис,1.7206752711451965,positive
ано,1.7144917036678182,positive
 са,1.7063927412537907,positive
сма,1.6919775780013082,positive
жи,1.6860668628870237,positive
бду,1.6757546983955125,positive
 з,1.6716055403144614,positive
уди,1.655593698617308,positive
ев ,1.6529980182820359,positive
джа,1.6486588626115246,positive
ят,1.6483647415226712,positive
ат,1.6375677764205454,positive
 ом,1.6295439838462922,positive
са,1.627346986168128,positive
би,1.612577011232483,positive
